"session_id","session_restart_id","time_elapsed","trial_index","custom_timer_ended_trial","rt","crt_1","crt_2","crt_3","crt_4","crt_5","crt_6","crt_7","crt_correct_1","crt_correct_2","crt_correct_3","crt_correct_4","crt_correct_5","crt_correct_6","crt_correct_7","crt_correct_mean"
"e0lCDsVmrzjmrG3eGpuG1xWbq4","PX6SMUdGLARkbW2sqJmyJqShCj",3090738,180,FALSE,240000,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"e310iTqwVfTQ2Vt9Y4urqWU8dL","BtPXy4fJdOxk10eaqOC9aMGhkw",37134880,1128,FALSE,227172,"10 cents","20 minutes","12 days","4 days","29 students","10 dollars","is ahead of where he began.",0,0,0,1,1,0,0,0.285714285714286
"e3F9QBFVMIZyOtRyyihSW662Bm","PzfqwQbPCbzpaoXtVJhPQxtR0v",3478286,1159,FALSE,101245,"5 cents","5 minutes","47 days","4 days","29 students","30 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"E524zpWNqrUvfsUeFDTuyqcihY","bQT35NCafo57KFQcdoGx4FXMGJ",630114,367,FALSE,194506,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"E6BU2Hw61jmwnB5GMvdwhuRiLR","RCWujEAkMhcs8qPGg2lVIljJ5g",44718307,1294,FALSE,270415,"10 cents","100 minutes","24 days","9 days","30 students","30 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"E6Vx1GQZky6uXQ05fITP0lRg0R","8eUUpcYMU9Q1tK9lR8fVpe4cia",2674644,1157,FALSE,153137,"5 cents","5 minutes","47 days","4 days","30 students","20 dollars","has lost money.",1,1,1,1,0,1,1,0.857142857142857
"E7dLOQWWmqfFQhyUSmPm9wok9p","zlUC9DpKZ1iGWcOInWB8sOo2NA",1660391,285,FALSE,80861,"10 cents","100 minutes","24 days","9 days","15 students","10 dollars","has broken even in the stock market.",0,0,0,0,0,0,0,0
"e7IXdVoPrRB3mePiL7cQBE7I3q","W8aC8RzLRODILueeCBt1Mx5qWq",136405,11,FALSE,105455,"5 cents","100 minutes","47 days","9 days","29 students","30 dollars","is ahead of where he began.",1,0,1,0,1,0,0,0.428571428571429
"e7mv4XcvUYiIqbmt9n9tvN43jN","lopZplCt20VdTyP3QhbxrpBIgm",4381979,1220,FALSE,178236,"5 cents","5 minutes","24 days","4 days","30 students","10 dollars","has lost money.",1,1,0,1,0,0,1,0.571428571428571
"E7yQt8gYi7gNh7GLyhrMnN6QBv","dkzse5hNU7LEPYQa3xf26ixXYZ",277247,11,FALSE,190847,"10 cents","100 minutes","24 days","4 days","30 students","10 dollars","has lost money.",0,0,0,1,0,0,1,0.285714285714286
"e7ZynSSmbveu7OPIBMn8MwmcwQ","ZRzUTdUuZipV3ci3gp7T5Pwo89",3539089,61,FALSE,237979,"10 cents","100 minutes","24 days","3 days","15 students","20 dollars","is ahead of where he began.",0,0,0,0,0,1,0,0.142857142857143
"EAagvC1yypTZSCek02LoxQ5Awm","7JhqYZKDoA8pwL4ICWC6Jig0sx",3947232,1303,FALSE,131561,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"EBvmPIwtT4TawOWYxWVmcwfT08","oldEusEVfcpJAVd7HXc9BvMprn",93935912,256,FALSE,162464,"10 cents","100 minutes","24 days","12 days","29 students","20 dollars","has lost money.",0,0,0,0,1,1,1,0.428571428571429
"Ee8sjUa7HnhEOXQ7SwflPAWwz3","qJNaz4m6NNyL2OpS4tRNnw1ahZ",3801621,1291,FALSE,149853,"1 cent","100 minutes","12 days","9 days","30 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"eEvMugs7ImqhrM9gdOInjFy3CS","Hv8dP65KamxJMB0Fl3Usd0aAoK",4688411,933,FALSE,109260,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"eewyuc0AB3gW4NKx5BDi1pGgrU","cvmMpGjxYT3Fhdb4kSeNKdLHuJ",1862272,529,FALSE,110952,"10 cents","100 minutes","12 days","3 days","30 students","20 dollars","has lost money.",0,0,0,0,0,1,1,0.285714285714286
"EeytJ2D9KHZyxE45H7L7uRMomL","5SJP0AMjfm7AFaJyfcoT0NYNyf",780354,73,FALSE,171155,"10 cents","100 minutes","24 days","3 days","30 students","0 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"efgGWo6lxdDkfACGEKWLe0YRhU","SHk2FFmqD4XIDszrzlQ2aoyHDu",4315230,1286,FALSE,128161,"10 cents","100 minutes","12 days","4 days","29 students","20 dollars","has lost money.",0,0,0,1,1,1,1,0.571428571428571
"eGbg4dRqfHX7jOaPDCxuebkVJN","zKu9hiSHPz6WcJH3KC2xzvO6gf",746091,67,FALSE,119028,"10 cents","20 minutes","24 days","9 days","30 students","20 dollars","is ahead of where he began.",0,0,0,0,0,1,0,0.142857142857143
"EgDIzrM4PJVuBBBVuoaTaWSC8n","pqpH490VQZlXuJ3bjyiI5XeW6j",817138,70,FALSE,98089,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"EgUaHEfMqQk5jDQ0xWaDUHcpXO","263GhbbGiVc9rMI6HYh5BfRrC3",6351129,652,FALSE,143249,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"EGWieGhFP8u3l1C4aUCFisM9GS","8B18zkeAFjkscVITaKxkL2rZKH",3149025,1272,FALSE,210097,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"EiBoRmKn3o6TkOwOhVEBOGavE1","F3tsQU6ofWC9PMVn27ye7NX9Tn",5224741,1235,FALSE,164942,"10 cents","100 minutes","47 days","4 days","30 students","10 dollars","is ahead of where he began.",0,0,1,1,0,0,0,0.285714285714286
"eiMyjwcyfgXZXcHzU15l15804M","S8BF0GBn6VpRE4SnA2LvAkx62h",928481,45,FALSE,195876,"10 cents","100 minutes","47 days","4 days","1 student","20 dollars","is ahead of where he began.",0,0,1,1,0,1,0,0.428571428571429
"EIT1DsUp9C8S32AZAoAl1ytwav","QOdSLiVQvr45CPMhUYOVJLGUC9",2352592,1051,FALSE,153130,"5 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"eiZ314nGk30G2jnyLVP96lPMK7","VLKjv2fZsY8iPZx3Jj740uvPyT",1519120,753,FALSE,111878,"10 cents","5 minutes","12 days","9 days","29 students","20 dollars","has lost money.",0,1,0,0,1,1,1,0.571428571428571
"ejuGpJUu2Vzur0vu0iHOiSMBAq","tCrsYRFu03GJPcTFgkjEj6DBec",2983890,1007,FALSE,132841,"10 cents","100 minutes","24 days","9 days","1 student","10 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"Ek11hZ0FR7Ipg1wmJsA2BGohpZ","y5SYrdRtaomq9R12ApDMZqvF94",208026,11,FALSE,166284,"10 cents","100 minutes","24 days","4 days","29 students","20 dollars","has lost money.",0,0,0,1,1,1,1,0.571428571428571
"eLZtnmztGRYwaKxNlb9r9yZXmE","WHuknOZUM9IemleFYMNh9u0JKv",2919360,167,FALSE,257689,"10 cents","5 minutes","12 days","4 days","29 students","10 dollars","has lost money.",0,1,0,1,1,0,1,0.571428571428571
"EmdRD31woWbcOBw0L5ZIAjec8c","T9VqpAhQFltx2mi0NuStAMz1qp",3427883,539,FALSE,244873,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"emfmchh1kRz9jGyoVRTxBmbT8o","9Mct8ZQljCixMHOoklLkUJjgh1",83129682,186,FALSE,169035,"10 cents","100 minutes","47 days","9 days","30 students","20 dollars","is ahead of where he began.",0,0,1,0,0,1,0,0.285714285714286
"eMIJAPPwVNFIjXUf3vFmsmXA1u","eyUyRt1VHvSE2LY5w7j5ecdrHH",3673208,1232,FALSE,197034,"10 cents","5 minutes","47 days","12 days","29 students","10 dollars","has lost money.",0,1,1,0,1,0,1,0.571428571428571
"eMsS3hTgmeLa53QtGTVzkoJjbr","KtBJdy84BPbTrQJ1yYUROOXV02",663583,25,FALSE,280267,"5 cents","5 minutes","24 days","4 days","29 students","20 dollars","has lost money.",1,1,0,1,1,1,1,0.857142857142857
"eoFKQfn3RBHDxT5iMSCm8AXn2D","UfkvrbHIqiDBsObUeE5xUZxup3",5189888,1273,FALSE,141005,"10 cents","5 minutes","47 days","9 days","29 students","30 dollars","it cannot be determined.",0,1,1,0,1,0,0,0.428571428571429
"eOko0W2Aa1UnrJRGqQECs3046N","eeuKPm0YeODpoThBO9BjBQ9A4s",3634009,1210,FALSE,177231,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"eQhRJIIQuF7xMuklSnRAh2QIDg","ovqFzLC588NRB0SXVLmFPBPUW5",3534127,1081,FALSE,101606,"5 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"EQhwrYv1JoB0lwkjfqkrrfajI4","Jp8IPwVRPZmk5UUdbxUmUiTJ4j",595585,40,FALSE,230707,"5 cents","5 minutes","47 days","4 days","1 student","0 dollars","has lost money.",1,1,1,1,0,0,1,0.714285714285714
"eqSmHGKk9KyrbVePFmFNhgtppG","f06bzgy1boxnCYZIzmtqHO2Fqp",1456587,196,FALSE,137492,"10 cents","20 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,0,1,1,1,1,1,0.714285714285714
"esdxXWIsuvwb4vxPhfZ2iH530V","2TIo5rgD9TVyLf7XVuNCoNMKYI",174898199,97,FALSE,171488,"10 cents","100 minutes","24 days","9 days","30 students","0 dollars","has broken even in the stock market.",0,0,0,0,0,0,0,0
"euawiXdkBSmZWy3jMfzy6HX8DG","NCTSBrm3O2gmQuXeHpG5ZseGNh",1543804,151,FALSE,227634,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"Euk56lxulaBDGounWTpL1cku3P","G5kVVPO7nYoAGyNlTgyRfCeq6q",323268,11,FALSE,279329,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"EVD0wB0cq4QNnMYorpbaSHsau7","dwpb2RXRhlctszNNvG4Qgsqygh",2688368,946,FALSE,77347,"5 cents","20 minutes","24 days","9 days","30 students","10 dollars","has lost money.",1,0,0,0,0,0,1,0.285714285714286
"ewfuuCfIgFM20w3D4tFeFV4Ghi","dmi6F1zAM8npv5LptWpdlmoe2c",3250994,1185,FALSE,208808,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"exA17f0FzOVTVtZwr3hdcIOgOP","UvyHVuXL8Kmrlygg3wvp381U0D",198601,11,FALSE,183488,"10 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",0,1,1,1,1,0,1,0.714285714285714
"EYg4OHO8tP2y7rIvfETpmpjlGN","nRK6u2HqGMo8uAxxT71ZK3rKWH",4075117,696,FALSE,123550,"10 cents","5 minutes","24 days","4 days","30 students","0 dollars","is ahead of where he began.",0,1,0,1,0,0,0,0.285714285714286
"EYHSOy6C5mE1Szad3eJBDuGI1i","KXyh4z9kklXwfgNF0rjdMegZE8",5959354,684,FALSE,245281,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"eZ2aNrdo5aeiJ3cyd7VAZp6Iog","LcHNenI1UTkYOzMRxEPiMjpfZT",386969,78,FALSE,80340,"10 cents","100 minutes","47 days","4 days","30 students","20 dollars","has lost money.",0,0,1,1,0,1,1,0.571428571428571
"eZ6adp0R65YrSX0h8rYG0nQ2b2","fxHoDHgF7psEidoyyrJBYsfq0O",4300220,1140,FALSE,178339,"10 cents","100 minutes","12 days","9 days","1 student","0 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"f0OU1O9RCcBZjAka35yZW6vOUA","JRVXHBvyN0jOJLFsb1k6xTCnah",6207391,430,FALSE,247235,"5 cents","5 minutes","47 days","9 days","29 students","20 dollars","has lost money.",1,1,1,0,1,1,1,0.857142857142857
"F1AvlchQxbSukLLpeZfE6XowVW","E6HOyvpH5pIhbToevOpyayCGfF",1274533,170,FALSE,59184,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"F2k42xxdQta8qW9kl6Jr0llal9","M8IEgKTpdGJv22h9wdSi76v2pg",1180434,76,FALSE,146407,"10 cents","100 minutes","24 days","3 days","1 student","10 dollars","it cannot be determined.",0,0,0,0,0,0,0,0
"f382WEwkg5YuJUoztEtm6jjaqx","WdhgJddW8mr04EtahiFsbDBWJ9",23598087,1303,FALSE,164084,"10 cents","100 minutes","24 days","12 days","30 students","30 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"F4U77qXHWN45zPCTG2IRFnichB","mVBukYITnoTcUo8HRXGXviFZ8B",1055796,448,FALSE,202531,"5 cents","5 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"F63TsauoX4zqrFZKH97NavDlbN","myBK8LPRGlZ6hGebcdjKCjRYKG",4066910,948,FALSE,193743,"10 cents","5 minutes","24 days","4 days","1 student","20 dollars","has lost money.",0,1,0,1,0,1,1,0.571428571428571
"F8ujB6JIpXsCpoTVrO0ZuhZxLa","JEe9zjyFAL3OicPKFE4DlZxFvF",268363,12,FALSE,244549,"5 cents","500 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,0,1,1,1,1,1,0.857142857142857
"f9BxpNm8qhf8MupObEbGsi2pjH","0qrYFbzR68YWaQTdAdIv83k2Og",725976,78,FALSE,237919,"10 cents","100 minutes","24 days","3 days","29 students","20 dollars","is ahead of where he began.",0,0,0,0,1,1,0,0.285714285714286
"fbCovr34ohE2FwzaXfeyvYMxTe","pzMbGw9gXjvsGz2hmTiKuXsMZS",1864275,136,FALSE,277417,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"fcvn6SSoPPrl48Rrivo0hVKvO5","nHI4wxnXnEYj5EzGYIAmnHRihX",2664490,231,FALSE,174063,"5 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"fD40GKIu7qse00f05IUjNy3yER","ns2TK45AaT32QzK4buKCJLiCba",2546713,621,FALSE,229974,"10 cents","100 minutes","47 days","4 days","15 students","0 dollars","is ahead of where he began.",0,0,1,1,0,0,0,0.285714285714286
"FDlrlQmU0QmdkzmVwwMVPCSVCC","xZfaFY6z1C0bYEuupGq65NxlGk",2919245,694,FALSE,125340,"5 cents","5 minutes","47 days","9 days","29 students","20 dollars","has lost money.",1,1,1,0,1,1,1,0.857142857142857
"fEjsc1CXvBNnPDBQFMafhBJeyz","o80FkGgWBiiRVZnYLFcbsLQfg5",3564224,1203,FALSE,187318,"10 cents","5 minutes","24 days","4 days","29 students","20 dollars","has lost money.",0,1,0,1,1,1,1,0.714285714285714
"FfsgKN4OvYZMhJvBTYdfxRwWPi","a29iHqaeUnVVDnxlezEA1aXANc",2977096,557,FALSE,218474,"5 cents","5 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"fFwyHhZq6p53jd373NpWFR4iJw","rxVO8SF6wq6GvarwKRiad9pcPO",3802823,1132,FALSE,125277,"10 cents","100 minutes","47 days","4 days","29 students","10 dollars","has lost money.",0,0,1,1,1,0,1,0.571428571428571
"fHEWw7FpzzVI6LStgbq86nnihm","xmhKHr3Ba9UkLp1b5HvC5JZ64L",2303120,1062,FALSE,100791,"10 cents","100 minutes","24 days","4 days","1 student","10 dollars","has broken even in the stock market.",0,0,0,1,0,0,0,0.142857142857143
"fj3QXTCTu2I5oRRrp0H1by7uDo","djzxXpKPmto2opOpFCmOJ5IpRi",8232207,1227,FALSE,231387,"10 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,1,1,1,1,1,1,0.857142857142857
"fkKc8mWqiHNxAaOdDjUeh8RqQh","D6ITZFgpyuxIkicPTXmMnVH507",3169192,1177,FALSE,149701,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"fLSQCqFi9Nhuv7OvvatBkOkh0v","d0lyELIL2kxLRk3KZcZxsX0Lrs",888025,588,FALSE,225596,"10 cents","5 minutes","47 days","9 days","30 students","0 dollars","has lost money.",0,1,1,0,0,0,1,0.428571428571429
"fmbfH0bmrbwUpyN606Bwi3w1Ob","TScpVHIVTfbPvCHKErkcT1Ion9",1512883,152,FALSE,278880,"10 cents","5 minutes","24 days","4 days","30 students","10 dollars","is ahead of where he began.",0,1,0,1,0,0,0,0.285714285714286
"FmmmcFFfpFHMiJyjodlMhLGYvq","OAtBnlPKb4tESYZd71vKF9UnVW",5674024,639,FALSE,264719,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"foFflalZaq3KXLOMyLNjkR0evd","zBxA55zXZSBJ6G8cxL2owG0cpz",3151222,640,FALSE,204481,"10 cents","5 minutes","12 days","4 days","30 students","10 dollars","is ahead of where he began.",0,1,0,1,0,0,0,0.285714285714286
"Foyui6RapZ7Fp7FNL3NA4fpf56","FbCBN8P1k2MTa7a2XQgQ5yi2Ha",492618,24,FALSE,237769,"5 cents","5 minutes","47 days","4 days","30 students","20 dollars","has lost money.",1,1,1,1,0,1,1,0.857142857142857
"FpvPByvTtIhjmFO1IBP8kMUC5y","akTntbhvwjwVJu5DItppGja0LE",2515070,234,FALSE,159827,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"fPWYk2TA2eyo5V49oMtNBTAyI4","GiTDMWJaYMiPZ5mxRTHspvNweN",1694171,101,FALSE,129296,"10 cents","100 minutes","47 days","9 days","29 students","20 dollars","has broken even in the stock market.",0,0,1,0,1,1,0,0.428571428571429
"FrTub4lOeUPpjaBbhnVQwFpi7n","fQMWgWHkH9BcFO3ovKvuGWWaSv",9017256,100,FALSE,124732,"10 cents","100 minutes","36 days","9 days","15 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"FsC2lfdLaRSfwXEUVSlMp4aXkm","rBYr8WXvtrKbr423VCAwUOfnFn",5402689,1301,FALSE,272460,"5 cents","100 minutes","47 days","4 days","1 student","20 dollars","is ahead of where he began.",1,0,1,1,0,1,0,0.571428571428571
"fStr1S5qfEwa3J7NZEvYGc3YY4","DKwb8n8Itqze8XKcW8BF0Bkz6r",4337658,1303,FALSE,159859,"10 cents","100 minutes","47 days","9 days","30 students","20 dollars","is ahead of where he began.",0,0,1,0,0,1,0,0.285714285714286
"ft9cCJUzTZHqd0ABSDXfEqMRt3","s7YonZl2OCdbfOmnvSPF3ZA3fv",2527340,1039,TRUE,281002,"5 cents","100 minutes","47 days","4 days","30 students","20 dollars",NA,1,0,1,1,0,1,NA,0.571428571428571
"fu0iXqjrCWqivoYBa8MBqjFIcd","EPQbpl60dWjVKWdYg8YhFErRnM",3025371,1044,FALSE,151284,"10 cents","100 minutes","24 days","9 days","30 students","10 dollars","has lost money.",0,0,0,0,0,0,1,0.142857142857143
"Fuzlaq8AGMAhCJpjvusfFicJza","Biu2MvUvElHDjrUe8lG9ImLpiR",32109451,1322,FALSE,182666,"10 cents","100 minutes","24 days","9 days","30 students","10 dollars","has broken even in the stock market.",0,0,0,0,0,0,0,0
"FWhmJ3jagR0z1iUQLC0fFe86PU","U1P2UtAMqXRSRKuHLlO6qXCFFx",15158989,717,FALSE,174149,"5 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"FWKRk82828zUOmGtoKW7pPyE3H","LYimazCnqslczb3Qo5tMDj37cc",1880102,963,FALSE,195086,"10 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",0,1,1,1,1,0,1,0.714285714285714
"FWL8w112ptJvLVPnfC1K4PfbcB","iAl8buzaJ6nYhYLVA62ZyuA9AU",311029,25,FALSE,175453,"10 cents","20 minutes","24 days","9 days","1 student","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"fWzX7dgXH05iwHPcNnsJ60QI5E","SbJtblBJIgG9N2SqhsDd1RhfYf",2487026,821,FALSE,91469,"10 cents","500 minutes","24 days","9 days","30 students","0 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"FY74xksuNB5YYzY7rFvwUUTsDJ","KTj02QfeP866ROD78vIJFp3DmS",4420342,507,FALSE,101029,"10 cents","100 minutes","24 days","12 days","15 students","10 dollars","has broken even in the stock market.",0,0,0,0,0,0,0,0
"fYJG2Fl6vUPjOpMrj5ZwldE9iW","N8VnwUu6lueDwlQtyazqsAxs4H",3776968,848,FALSE,234084,"10 cents","100 minutes","24 days","9 days","15 students","10 dollars","is ahead of where he began.",0,0,0,0,0,0,0,0
"fyPtedFm2mcnx0Yj9JgEFjjgCe","swGkE5grb0rjB7fzvCZroei3TV",384206,24,FALSE,157479,"10 cents","5 minutes","24 days","9 days","30 students","30 dollars","is ahead of where he began.",0,1,0,0,0,0,0,0.142857142857143
"fZeyKvybYW7T5D8qsWzn8jaVMI","p1mLebtEqtVpo8P2HP7L8P875A",639280,94,FALSE,118384,"10 cents","5 minutes","47 days","4 days","29 students","10 dollars","has lost money.",0,1,1,1,1,0,1,0.714285714285714
"G1LfMkd9Q9zhmrNqWZLCGsOjrA","kVQvXKjIcA8Q24Qw3aySCmVm7L",4909575,1292,FALSE,125460,"10 cents","100 minutes","47 days","9 days","30 students","20 dollars","has lost money.",0,0,1,0,0,1,1,0.428571428571429
"G31Kq2O656jS30TOWribsBhwdY","oLQOH9swPkSbMgZxaWvQflWbhk",4995942,1189,FALSE,140467,"10 cents","5 minutes","24 days","3 days","30 students","10 dollars","has lost money.",0,1,0,0,0,0,1,0.285714285714286
"G4qisKKp8RZEIYFuPeJGyFvzl0","yrrXWe5UaH8FXdwnncvrYcXpfX",3258299,117,FALSE,155264,"10 cents","100 minutes","24 days","9 days","29 students","20 dollars","is ahead of where he began.",0,0,0,0,1,1,0,0.285714285714286
"g53xAIio9cpdB6OncR0fPXTXGt","XIlrXh0FGqljUJXYGdLAPSbvVx",307261,11,TRUE,281005,"5 cents","100 minutes","24 days","4 days","29 students","10 dollars","has lost money.",1,0,0,1,1,0,1,0.571428571428571
"g69SvqyRbOonH6FPUgfqtwUgHR","ss9v92iOVYVvH53DeDpSBQP2qx",629214,29,FALSE,248019,"5 cents","5 minutes","47 days","4 days","30 students","0 dollars","is ahead of where he began.",1,1,1,1,0,0,0,0.571428571428571
"g7GCnqPVXq6f4UFE3fiac7LcXF","xEydvieMxbRvH1hxkMJm0vFz96",1549389,25,FALSE,245371,"5 cents","5 minutes","47 days","4 days","29 students","0 dollars","has lost money.",1,1,1,1,1,0,1,0.857142857142857
"g8KCIZRWhWn5rn2Q5OYuQ6wSW9","auXH19yY2lZZJXtdFCEckLJKod",3205406,1123,FALSE,110007,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"g8usZAEmj5ydSPB7ZEfogqvjhB","8WLrdeMaTDW7IGUQbunncnR6KZ",1145259,410,FALSE,194843,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has broken even in the stock market.",1,1,1,1,1,1,0,0.857142857142857
"g99sVhyh4cNj9Q3IUGtBXQ7wBH","YV4QBVaqyil1Y85MLCe8QCBrIA",242424,11,FALSE,232240,"9 cents","100 minutes","24 days","4 days","15 students","10 dollars","has lost money.",0,0,0,1,0,0,1,0.285714285714286
"gBlazIDgmJrBZKcap9VAjEtBOA","qJGNyB1YDAOlY2snGiaSyOkrOj",2633607,1116,FALSE,230656,"5 cents","100 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,0,1,1,1,1,1,0.857142857142857
"gBLVxFvB8oDbwDH2eJeHKm1dS0","1yQbI7srtJnGnLJsZ7Gk4Jo9FT",3142863,548,FALSE,166864,"10 cents","5 minutes","47 days","9 days","30 students","20 dollars","has lost money.",0,1,1,0,0,1,1,0.571428571428571
"gc4iKizvnAxiHuXJReIW1F69Lm","iyEXQ94dgVafVsZzvpbovgTBKC",2540881,1211,FALSE,102426,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"gCDagHpTV5Lr4eZAQTxegX5XX7","18AdcKyxqOAydBOpvU29pAWAtK",872927,365,FALSE,189091,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"gCj8tM03iOfz2VGm9a0nvNMHqP","rGjpZqE0ayIyYRFOgrxiad1x5x",5882005,617,FALSE,279939,"1 cent","100 minutes","47 days","9 days","1 student","10 dollars","is ahead of where he began.",0,0,1,0,0,0,0,0.142857142857143
"gdmrK0djH4qoaP097TXFGhk58Z","NGcCbXLGqXdyQJWZ4LqLEX6g4a",15558028,1249,FALSE,108760,"5 cents","5 minutes","47 days","4 days","30 students","30 dollars","has lost money.",1,1,1,1,0,0,1,0.714285714285714
"gdOp40JPvKZZK2rNnm5VGEHBhE","WuygbKd4EoG1l0btky2SiuIS1Z",432389,44,FALSE,118428,"10 cents","5 minutes","47 days","9 days","29 students","10 dollars","is ahead of where he began.",0,1,1,0,1,0,0,0.428571428571429
"GdOsobZOVui8D7ORhjHv7s8sOE","4FhnQ7ehvX5a44VrZBo6zg6HAQ",4351230,861,TRUE,281004,"10 cents","100 minutes","36 days","9 days","29 students","20 dollars","has lost money.",0,0,0,0,1,1,1,0.428571428571429
"Gee4lEydSgspL4bZ1EssUkpYJB","ZcXA7O8VEUtxwn41uNaxX1cruB",180229,11,FALSE,148634,"5 cents","5 minutes","12 days","9 days","30 students","10 dollars","has lost money.",1,1,0,0,0,0,1,0.428571428571429
"gGvbL7nOXxyc5T1UiP6R5fgnw0","QBjmdQ8TvimckBg4hUWU9EXNtb",1680218,180,FALSE,99230,"5 cents","500 minutes","12 days","9 days","30 students","10 dollars","is ahead of where he began.",1,0,0,0,0,0,0,0.142857142857143
"GgZOAsq5TU3RQQtZSytPJcWrd6","Tfw8Id4CipsfbutqECCraw7dUY",2965168,1001,FALSE,184290,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has lost money.",1,1,1,1,1,1,1,1
"ghnm7j1nK1OKPK1Gy7fFXHSopL","JrA5zOy2BofFfMR5fq9gryIZrI",2568151,535,FALSE,198633,"5 cents","100 minutes","47 days","9 days","29 students","0 dollars","has lost money.",1,0,1,0,1,0,1,0.571428571428571
"ghooQM9Ku7eqAGonQH7QfZmWn2","TvYMfJPPK7hs7YYwNG7Mv4Yyow",2640230,212,FALSE,131014,"10 cents","100 minutes","47 days","4 days","29 students","20 dollars","has lost money.",0,0,1,1,1,1,1,0.714285714285714
"gHrrx9p1jCaf0TKMGTe2FhOkBf","a3e5vYcudYVye9bvRsBm2DcNFz",3951955,1235,FALSE,201649,"5 cents","5 minutes","47 days","4 days","29 students","20 dollars","has broken even in the stock market.",1,1,1,1,1,1,0,0.857142857142857
"gI3nFlJS6J9xNfIORSnzy826oT","W5Y3jiY7m7kP9NY3J8Qba6MF9f",324062,11,TRUE,281002,"10 cents","500 minutes","47 days","4 days","29 students",NA,NA,0,0,1,1,1,NA,NA,0.428571428571429
