"subject_id","rc1_1_vs_rc2_5","rc1_2_vs_rc2_4","rc1_3_vs_rc2_7","rc1_4_vs_rc2_2","rc1_5_vs_rc2_6","rc1_6_vs_rc2_3","rc1_7_vs_rc2_1","a1_1_vs_a2_6","a1_2_vs_a2_5","a1_3_vs_a2_3","a1_4_vs_a2_1","a1_5_vs_a2_7","a1_6_vs_a2_2","a1_7_vs_a2_4","resistance_to_framing_score_mean","rp_a1_vs_rp_b1","rp_a2_vs_rp_b2","rp_a3_vs_rp_b3","rp_a4_vs_rp_b4","rp_a5_vs_rp_b5","rp_a6_vs_rp_b6","rp_a7_vs_rp_b7","rp_a8_vs_rp_b8","rp_a9_vs_rp_b9","rp_a10_vs_rp_b10","rp_a3_vs_rp_a6","rp_b3_vs_rp_b6","rp_a4_vs_rp_a7","rp_b4_vs_rp_b7","rp_a2_vs_rp_a9","rp_b2_vs_rp_b9","rp_a1_plus_rp_a10_equals_1","rp_b1_plus_rp_b10_equals_1","rp_a5_plus_rp_a8_equals_1","rp_b5_plus_rp_b8_equals_1","risk_perception_prop_consistent","dr1_C","dr2_D","dr3_C","dr4_None","dr5_A","dr6_E","dr7_E","dr8_A","dr8_C","dr9_A","dr9_D","dr9_E","dr10_C","dr10_D","dr10_E","dr_score_mean"
"C97KNSD7eM6nPKVQs2xx",2,0,1,0,2,1,2,2,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"iOXLQN4KD6oWnwM1cDAY",0,1,2,0,3,0,0,1,1,1,2,1,1,2,1.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0.533333333333333
"DoFCE00qFvG0xBr3UWpI",0,2,1,1,1,2,2,1,1,1,1,3,0,0,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"0BfdNKn6rbHBPfFmtL64",1,1,2,1,3,1,4,1,1,0,1,0,0,0,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0.8
"ItE5RZJzDMaydeYzryZK",3,3,2,1,1,2,0,1,1,0,0,0,2,0,1.14285714285714,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.8
"CW8zKiKJE434idpLxkzM",0,0,1,1,2,1,0,0,0,2,0,2,1,0,0.714285714285714,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.6,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0.666666666666667
"DRrgI3jzHMjID8Q48PjB",2,1,1,1,4,1,2,2,2,0,2,0,2,0,1.42857142857143,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0.7,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0.533333333333333
"Y2lFlepXHqWUFbEKCNwq",2,1,1,2,1,0,1,1,1,2,2,1,2,0,1.21428571428571,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"RVDXEzosF3WdVqtyBy4q",1,1,2,1,0,2,2,3,2,2,0,0,1,1,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.8
"LSSNI9CJdMEB7kIIdv1j",0,1,2,3,1,1,1,2,2,2,0,1,0,1,1.21428571428571,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.6,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.933333333333333
"f9ZLg4zeFKFULIdbmykj",3,3,4,2,4,0,4,2,0,0,1,0,1,1,1.78571428571429,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0.65,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0.533333333333333
"9pEwavS3W13KgQTb81Oi",3,3,2,1,4,1,0,5,3,0,2,2,1,3,2.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.75,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0.6
"sakpCgS4Q92eACEHYviZ",2,0,2,0,3,0,1,0,0,2,1,1,0,1,0.928571428571429,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0.6,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0.733333333333333
"phlhHVlnES8GrgmolaHr",4,2,0,4,0,1,1,5,1,1,2,1,1,2,1.78571428571429,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0.65,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0.733333333333333
"t6vbQHOtaa4IQAKXqEen",1,1,1,1,0,1,0,3,0,0,1,3,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0.666666666666667
"wTGPje1S1u8mlwHKABjw",0,3,1,1,0,1,0,0,1,0,2,0,0,1,0.714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0.733333333333333
"GFZDz69YiwKEpC8nh3Kc",0,2,1,2,1,0,2,4,1,1,2,2,1,3,1.57142857142857,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.7,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0.466666666666667
"44ehKBzJpTzvzvF97RXx",3,1,3,3,2,0,1,2,2,1,1,1,2,0,1.57142857142857,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0.6,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0.333333333333333
"yNm6Ltol5DXjwjz2vfYi",1,2,1,0,3,0,0,1,0,2,0,0,0,3,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.933333333333333
"ZIxkkCoVniXPslnfN5ix",0,1,1,2,1,0,2,1,0,1,1,1,2,0,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0.6
"XT0pYv8pBcC9qXmVHtyv",0,1,0,2,0,1,0,1,1,1,3,0,1,2,0.928571428571429,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.866666666666667
"ycot7b1u8qAbXVh1r4z4",2,2,4,0,3,1,1,0,1,0,2,0,3,1,1.42857142857143,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"a3DIbTUvj9aMDSKRRk9c",1,1,3,1,1,1,2,2,1,1,2,0,0,1,1.21428571428571,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0.666666666666667
"paNIkLAolYQLDWiJ1rc1",3,1,0,1,2,0,0,3,0,1,0,0,2,2,1.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0.733333333333333
"2djLXKQxVrpFT6EMBVel",3,1,0,1,2,1,0,2,0,1,2,1,1,0,1.07142857142857,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"QcrmHac8XMeZcwhfqCZW",1,0,2,1,0,2,0,0,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0.7,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0.8
"lmOB2epGIi7dQzHMk5wi",NA,NA,NA,NA,NA,NA,NA,2,0,1,0,0,1,0,0.571428571428571,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0.6
"n76EcPNePczVQ85qQtbB",1,2,1,0,0,0,2,4,1,1,2,0,3,2,1.35714285714286,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.533333333333333
"l5k9jSqbnGbzXCMrdGhB",0,0,0,1,0,5,2,3,2,1,1,0,1,0,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0.666666666666667
"O8TxrOschiC584hN7X25",1,0,1,1,2,0,0,0,0,0,1,0,1,0,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"Z0GzxSwCT4IquCK3XqV3",0,1,3,4,2,2,3,1,1,0,1,2,1,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.866666666666667
"K6AkkvoxJfeZWlPZXWsr",2,1,0,1,4,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0.6
"axvLHLzaK0Vc8h8JkYCN",1,4,1,4,0,3,1,1,1,1,2,1,0,1,1.5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"jOtySWDeJ7rf9lxtAQzX",3,1,1,1,4,1,0,3,0,0,1,1,0,1,1.21428571428571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0.4
"rkUT5E9X3gFoJaR5UIkT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0.733333333333333
"CbkDGfCW3DtUwMDx16uM",0,1,2,3,1,2,1,0,1,2,0,0,2,0,1.07142857142857,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0.8
"O0yVeeQVT2OJE6mbt5wl",1,1,0,2,1,2,0,2,1,4,1,1,4,0,1.42857142857143,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0.6,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0.8
"D56h2FihTO5mWdBfeZSr",1,2,0,1,5,1,1,0,1,1,2,0,0,0,1.07142857142857,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0.45,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0.466666666666667
"vINjSqfdP97CnGjw7CAg",2,1,4,2,5,4,0,4,3,1,0,3,3,1,2.35714285714286,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0.65,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0.8
"IwtSIMOyuZcrJJ2dSide",1,1,2,2,1,1,3,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0.75,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"pabaPqShLcfFodkNxSi9",2,1,1,1,2,1,0,0,0,1,1,0,0,2,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"jtvtTOMSmoqa3cP4vWFw",3,2,2,2,0,0,3,1,2,2,0,2,0,0,1.35714285714286,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0.733333333333333
"naEx0junNZenxp3lgHld",1,0,0,1,1,0,3,0,1,1,0,0,0,1,0.642857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.933333333333333
"Y4wLZITrk3Kum0lcuesK",0,2,1,2,2,2,2,1,1,1,0,1,2,1,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.866666666666667
"PE7n9OgQC7f5NlONaFnK",1,1,2,1,4,1,0,0,2,0,2,1,0,0,1.07142857142857,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0.666666666666667
"B2owtO4LQv4BlyKJysbj",2,1,1,1,2,2,5,4,0,2,1,0,0,0,1.5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0.6
"HkOwOZGx4Gv1EDLFikeN",3,1,1,0,3,2,4,1,1,0,1,2,2,4,1.78571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0.6
"LvCQbOAkPqt0QrjrEbIu",0,1,0,3,3,1,2,1,1,1,2,1,2,3,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.75,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0.6
"j1lSAtVBMhimMpC1Ha2o",3,1,2,0,0,4,3,0,1,0,1,1,1,1,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.933333333333333
"BQp04wU2itT03Zya5nw8",3,1,1,0,1,0,0,3,0,1,2,1,0,0,0.928571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0.6
"ur0bltcfUPDHCL7htFAq",3,2,2,1,1,1,1,3,1,0,1,1,1,1,1.35714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.866666666666667
"Hnfw3a5JlZoOX5ra3zUD",3,0,0,3,3,0,0,5,0,2,1,0,2,1,1.42857142857143,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0.733333333333333
"roz2c3opqAFnyNPbzR3h",1,1,1,1,4,2,0,0,0,3,0,2,0,1,1.14285714285714,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.933333333333333
"076BrNISK0IP8PsESVQX",0,2,0,3,1,0,2,3,1,0,1,1,1,0,1.07142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"ifcG7cR8IYUd48e11ERX",2,2,2,2,2,2,2,1,1,1,2,1,1,4,1.78571428571429,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.266666666666667
"1ju0WKtcjrT3fG7iuXNd",1,1,0,4,4,3,1,0,2,1,1,0,3,0,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0.733333333333333
"rC8vlv2BY9Kml9ASUSKt",1,1,5,1,1,2,4,2,0,1,2,1,3,1,1.78571428571429,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0.35,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0.8
"UYz0lrNMqMlbdHlgqSTo",3,1,1,1,1,1,0,1,0,0,0,1,0,3,0.928571428571429,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0.7,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0.733333333333333
"P191ezqShWOHbDTsyYVw",4,1,2,3,3,4,4,5,2,1,1,5,4,2,2.92857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0.466666666666667
"cipP2AJ1Mm2TqQzzr3YE",1,0,0,1,2,0,0,4,2,2,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0.6
"iyuZLCEoBQhUFziAKyiy",3,1,1,0,1,2,1,1,0,2,0,1,0,2,1.07142857142857,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0.666666666666667
"x4XJ7SUOoiY9RKQhe1Ig",0,1,2,2,2,1,1,2,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0.8
"B5xt3fvqtOgMSQdQDwRx",2,4,1,0,3,1,1,0,0,1,1,1,0,1,1.14285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0.75,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0.8
"wKn6WnNZkv5B4tkpV8uu",3,1,2,2,4,1,3,0,0,0,1,1,3,3,1.71428571428571,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.8
"oEeXzWrAYrDZk4d3W3ZO",0,4,2,2,1,1,0,2,0,0,1,0,2,0,1.07142857142857,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.65,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0.6
"cAYYkpIxMiubqvZJv80N",3,1,3,1,3,2,1,1,1,1,2,0,4,1,1.71428571428571,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0.65,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0.866666666666667
"DRqr8hSzaMnwXidtehGV",1,0,0,2,3,2,0,3,1,1,0,2,4,0,1.35714285714286,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0.65,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0.733333333333333
"QbBol6zjGvxaMPTAhCtK",2,1,1,1,0,2,3,2,2,1,0,1,0,1,1.21428571428571,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0.55,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0.333333333333333
"kEsM4qtWu3c24cxLGja3",5,1,5,4,5,5,0,5,4,3,3,1,5,3,3.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.75,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0.4
"qXLy4pIlDDDoNenqCw3e",2,0,1,1,1,1,3,1,1,1,3,0,3,1,1.35714285714286,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,0.6
"K8U8pBMuys6ldJBu2EyF",4,2,0,0,4,0,4,1,3,1,0,4,1,3,1.92857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0.8
"1PZ7AN1rSrpFAZ8fgXpE",3,2,1,2,2,0,4,1,0,1,0,0,0,2,1.28571428571429,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.866666666666667
"BQNfEfAvBdhpepuBqR8T",2,3,2,1,1,1,2,0,2,1,0,0,1,0,1.14285714285714,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.933333333333333
"uKYfZr65pq4KTBvCj3dE",1,1,1,1,1,3,5,1,0,0,1,0,0,2,1.21428571428571,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"9PhfXbX5j14I39Q4Vi0X",0,0,0,0,1,1,0,1,0,2,2,2,4,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0.533333333333333
"wTvMiG16cCRbflcLBehg",5,0,0,1,0,4,3,2,2,1,0,1,2,0,1.5,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0.6,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0.8
"i8uVNjD6U5P2koFh3qw1",0,3,2,1,2,2,1,1,0,2,1,1,2,1,1.35714285714286,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.75,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0.533333333333333
"EgcARy4I4dqxRFy1uljh",0,1,1,2,4,2,3,1,2,3,1,0,4,1,1.78571428571429,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.75,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0.666666666666667
"YadICsCbreoE8j0XqU5o",0,1,0,0,1,1,0,1,0,0,0,0,1,1,0.428571428571429,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"JYNcLggG6xeng7vhONOS",3,1,4,3,0,1,0,2,0,0,0,0,1,3,1.28571428571429,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0.6
"MueU6tcuMKiY4RzoX67n",1,1,1,2,4,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.4
"hOdVHTzPBsd26UMRFL3Q",3,4,3,1,1,1,1,1,0,0,2,0,1,0,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933333333333333
"Q1tEh5Ao7Nirp0AUi0P2",5,5,0,0,4,2,3,0,3,3,0,0,1,1,1.92857142857143,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.7,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0.533333333333333
"jWVRSGBb26oZsTvK62ck",1,4,1,1,4,3,0,2,0,2,1,1,0,1,1.5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0.75,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.8
"Opi65eyMrbyYjB5bwRMP",1,1,1,1,0,1,1,0,0,0,2,1,0,0,0.642857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0.75,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0.533333333333333
"zYr2MIonXqQnDBkZokiz",2,1,1,1,2,1,0,2,0,1,0,0,3,1,1.07142857142857,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.7,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0.6
"3LlGLQjPsYvg4P5YSea5",1,4,5,2,2,3,0,4,1,1,0,1,1,2,1.92857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0.733333333333333
"hsTC8X9J3MHKvrWSPSGp",0,1,2,1,3,0,1,1,0,1,1,1,1,0,0.928571428571429,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.65,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0.6
"l6LC2lOByjGR6Wz3wwPb",0,2,1,1,1,1,0,3,1,2,2,1,2,2,1.35714285714286,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0.7,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.8
"sBFTgOui0BzVpYvFfxUw",0,3,0,1,0,0,3,0,2,2,0,0,0,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.75,1,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0.6
"QUXPoKjCFO2TXJAKFj2Q",0,1,0,2,0,0,3,1,1,1,2,1,0,1,0.928571428571429,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0.6,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0.733333333333333
"AhirSY1w8dBzmuo2t48W",0,5,5,5,4,5,5,1,1,1,2,2,0,1,2.64285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0.466666666666667
"2mOtyqwcjao4GA2ABxyL",3,0,4,1,0,0,0,0,0,0,1,2,1,0,0.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.866666666666667
"cfRej3asg91cIUhItulY",0,0,0,1,2,0,3,2,2,1,0,0,1,1,0.928571428571429,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0.6,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.6
"tnvKkJpoe2VvoCKQ2eec",0,1,1,2,0,1,0,0,0,0,1,0,0,0,0.428571428571429,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.7,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0.733333333333333
"lmjZycGUGML2Cg7dVawT",3,1,1,2,1,1,3,0,0,1,0,0,1,4,1.28571428571429,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0.533333333333333
"HtYDZw69CrxG7YXipN2I",0,1,0,1,4,1,1,2,2,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.8,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0.8
