trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_graph_literacy,task_leapfrog,task_admc_a2,task_shipley_vocab,task_impossible_question,task_shipley_abstraction,task_coherence_forecasting,task_time_series,task_bayesian_update_easy,task_bayesian_update_hard,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_rc1,task_admc_rp,response,custom_timer_ended_trial,interval_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,stimulus,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,slider_moved,admc_id,admc_response,question_order,shipley_vocabulary_score,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,shipley_abstraction_score,moved_sliders,cfs_id,cfs_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
call-function,693,2035911,0.0-19.0-1.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,694,2041333,0.0-19.0-2.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,"[{'page_index': 0, 'viewing_time': 5420}]",5421.0,,,,,,,,,,,,cfs_general_instructions,,,,,,,,,,,,,,,,,,,,False,977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,695,2041334,0.0-19.0-3.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,696,2105510,0.0-19.0-4.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,64173.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,"{'trinary_A': '35', 'trinary_B': '71', 'trinary_C': '53', 'trinary_AB': '62', 'trinary_BC': '78'}",False,978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"trinary_A_slider,trinary_B_slider,trinary_C_slider,trinary_AB_slider,trinary_BC_slider,","['trinary_A', 'trinary_B', 'trinary_C', 'trinary_AB', 'trinary_BC']","['35', '71', '53', '62', '78']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,697,2123518,0.0-19.0-5.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,18000.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,"{'binary_statepop1': '89', 'binary_statearea1': '20', 'binary_gdp1': '71'}",False,980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"binary_statepop1_slider,binary_statearea1_slider,binary_gdp1_slider,","['binary_statepop1', 'binary_statearea1', 'binary_gdp1']","['89', '20', '71']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,698,2147149,0.0-19.0-6.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,23627.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,"{'binary_statepop2': '23', 'binary_statearea2': '24', 'binary_gdp2': '28'}",False,981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"binary_statepop2_slider,binary_statearea2_slider,binary_gdp2_slider,","['binary_statepop2', 'binary_statearea2', 'binary_gdp2']","['23', '24', '28']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,699,2175535,0.0-19.0-7.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,28380.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,"{'time1': '20', 'time2': '20', 'time3': '20'}",False,982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"time1_slider,time2_slider,time3_slider,","['time1', 'time2', 'time3']","['20', '20', '20']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,700,2189903,0.0-19.0-8.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,14363.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,"{'time4': '93', 'time5': '99', 'time6': '100'}",False,983.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"time4_slider,time5_slider,time6_slider,","['time4', 'time5', 'time6']","['93', '99', '100']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,701,2206735,0.0-19.0-9.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,16828.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,"{'space1': '98', 'space2': '100', 'space3': '100'}",False,984.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"space1_slider,space2_slider,space3_slider,","['space1', 'space2', 'space3']","['98', '100', '100']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,702,2225104,0.0-19.0-10.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,18364.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,"{'space4': '8', 'space5': '14', 'space6': '87'}",False,985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"space4_slider,space5_slider,space6_slider,","['space4', 'space5', 'space6']","['8', '14', '87']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,703,2246375,0.0-19.0-11.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,21268.0,,,,,,,,,,,,cfs_test_trial,,,,,,,,,,,,,,,,,,,"{'confidence_interval1': '72', 'confidence_interval2': '93', 'confidence_interval3': '81'}",False,986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"confidence_interval1_slider,confidence_interval2_slider,confidence_interval3_slider,","['confidence_interval1', 'confidence_interval2', 'confidence_interval3']","['72', '93', '81']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,704,2246379,0.0-19.0-12.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,705,2247495,0.0-19.0-13.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,1115.0,,,,,,,,,,,,feedback_Coherence Forecasting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,706,2247496,0.0-19.0-14.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,707,2247498,0.0-19.0-16.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,async_data_save,,Coherence Forecasting__completed,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,708,2247500,0.0-21.0-0.0-0.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,709,2247652,0.0-21.0-1.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,710,2262959,0.0-21.0-2.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,"[{'page_index': 0, 'viewing_time': 6794}, {'page_index': 1, 'viewing_time': 8512}]",15306.0,,,,,,,,,,,,time_series_general_instructions,,,,,,,,,,,,,,,,,,,,False,989.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,711,2262962,0.0-21.0-3.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,712,2264231,0.0-21.0-4.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,"[{'page_index': 0, 'viewing_time': 1268}]",1268.0,,,,,,,,,,,,time_series_pt_trials_instructions,,,,,,,,,,,,,,,,,,,,False,991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,713,2282751,0.0-21.0-5.0-0.0-0.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,18519.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,992.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",True,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[496.9504541227992, 531.0697426798552, 476.9762235536882, 471.25961950760876, 486.6918911256847, 427.54671507735713, 483.1468717305886, 607.4624300394169, 574.5807361568022, 460.5079445293161, 479.95476100728035, 508.18087681240775, 486.9604345977763, 503.7143149012184, 572.0082420252619, 519.1727896541859, 461.535842303842, 484.7788572391848, 470.842695457825, 464.6499637440135, 493.58628618877754, 537.6765052021575, 488.1534461666787, 435.8002006137118, 466.3979016160512, 464.193500150474, 372.44019243827927, 430.4693456404833, 411.18734037932865, 320.9578522225168, '356.47', '366.55', '343.36', '252.63', '311.10', '328.24']",621.6,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,714,2297504,0.0-21.0-5.0-0.0-0.1,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,14749.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,994.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[425.15947604437434, 407.10645193667335, 411.75079854455043, 338.8578418357535, 336.5050758397027, 379.23976142991467, 334.00286001577786, 320.9770095037505, 297.9888147122135, 226.64558648154002, '203.23', '195.17', '212.31', '185.09', '182.06', '157.87']",621.6,linear,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,715,2317080,0.0-21.0-5.0-0.0-0.2,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,19572.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,995.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[400.7088750832289, 399.62497105670843, 367.37462956012763, 370.35263881101383, 348.5509534925068, 340.11019572604266, 293.73023686545656, 303.4956517985293, 290.7397884454491, 304.511426230295, '289.93', '288.92', '317.15', '288.92', '298.00', '294.97']",621.6,linear,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,716,2334704,0.0-21.0-5.0-0.0-0.3,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,17621.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,996.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[126.074141906389, 162.01050623084762, 155.90424275643045, 141.91617182422374, 84.48703652203515, 152.34686999630435, 98.79326912625663, 97.87668668192832, 119.19747692558839, 101.80496926130475, 69.49395331727966, 82.5619052914371, 81.0803414118773, 111.0550397499978, 154.12714291336357, 96.83867433845525, 143.07491665067872, 125.31023737384082, 154.17246036012932, 147.96986653389155, 111.97231008824264, 118.60276845242284, 120.21225697393372, 166.18264652761573, 114.44650874161283, 194.76619645196288, 145.99276481959816, 157.0334222127683, 235.45780174822968, 262.59834775134277, '277.83', '319.17', '329.25', '301.02', '348.40', '328.24']",621.6,exponential,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,717,2340521,0.0-21.0-6.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,"[{'page_index': 0, 'viewing_time': 5812}]",5813.0,,,,,,,,,,,,time_series_test_trials_instructions,,,,,,,,,,,,,,,,,,,,False,997.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,718,2353488,0.0-21.0-7.0-0.0-0.0,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,12966.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,999.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[428.02275413481436, 404.21640141543156, 395.8023355720509, 396.4409407895548, 398.9135036043289, 391.36410445415356, 377.0505309860148, 360.8828872452275, 358.9521103614949, 343.879658379818, 337.41622573603644, 346.30630905859005, 339.4888699698149, 338.7080426211567, 328.67981794606766, 351.2324681595605, 309.58921891066205, 312.88832931502026, 303.84756704968765, 298.9022747188129, 313.1785079174147, 281.0563056492545, 287.1306860868609, 278.54958873436954, 273.63653765001783, 247.03682079111604, 249.1698792452861, 247.63687930280986, 236.8851673740863, 234.12191738155806, '272.79', '244.57', '241.54', '241.54', '233.48', '226.42']",621.6,linear,negative,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,719,2368697,0.0-21.0-7.0-0.0-0.1,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,15205.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1000.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[530.049936923476, 437.3889568683955, 537.7924031769371, 513.6193662102617, 491.68951729995655, 485.9499527157866, 579.5283100036531, 537.5425751320557, 507.3271587371862, 486.6049737820904, 539.4332327891556, 505.3301852445747, 461.15574203492986, 501.34328862779137, 510.73145495179824, 545.7625705919302, 480.7726660909676, 556.2280184268876, 499.3134068282422, 442.50386354561107, 496.290219742641, 475.6317361318305, 471.8371393986831, 425.95075792491565, 481.7971422027454, 375.4007955767494, 433.43890504785304, 413.0706760968787, 441.704089677656, 328.1116585674805, '407.88', '391.75', '420.99', '321.18', '419.98', '382.68']",621.6,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,720,2383137,0.0-21.0-7.0-0.0-0.2,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,14436.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1001.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[258.74755768505923, 155.81181982968383, 236.9268777570463, 217.2880703472157, 317.1115093341838, 211.1337669922037, 249.87905152628718, 225.2903980461487, 234.07140266408757, 285.551449112897, 323.1299231716552, 252.38834347949214, 291.1856265038887, 366.5847149488686, 279.95107760862254, 320.6304282963286, 331.6939813438971, 278.42105955081786, 280.26758231156975, 367.83050802816956, 304.6918173074256, 340.42513300273185, 392.09756534196543, 368.6158091749448, 332.697657793183, 372.23004111201317, 406.9738589058947, 319.8467392581479, 328.08674004018957, 463.0840511574851, '411.91', '415.95', '450.22', '487.52', '420.99', '520.79']",621.6,linear,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,721,2404153,0.0-21.0-7.0-0.0-0.3,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,,True,1002.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[109.6987968387287, 99.69768357324915, 91.86487500732069, 110.33921007420506, 107.69155110819086, 107.54475209215062, 101.2916160316334, 108.81092384682482, 123.15760004669879, 117.52342186500857, 107.24440594515721, 135.7080493586733, 124.70293526931651, 134.07312222785913, 125.69656361955539, 124.91122207735674, 136.74795579293107, 110.074312506702, 127.63755661707025, 134.5011289996285, 141.51667524037984, 136.78943072355395, 158.34795536050663, 166.26148463656486, 168.09180258564092, 192.89598688372328, 207.92360057065162, 210.41718989449268, 224.80377467975632, 251.191046854668, '271.79', '269.77', '288.92', '302.03', '308.08', '306.06']",621.6,exponential,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,722,2416673,0.0-21.0-7.0-0.0-0.4,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,12515.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1004.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[37.70518476094249, 137.19893241028595, 103.73347223639827, 176.1171619802142, 21.30608315560502, 53.29807130360382, 167.35218953868366, 107.93622549087277, 178.99828721402304, 162.14848820917103, '109.48', '122.59', '175.01', '133.68', '126.62', '160.89']",621.6,exponential,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,723,2429737,0.0-21.0-7.0-0.0-0.5,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,13060.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1005.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[457.45080518767907, 394.7997511410283, 377.69008430169805, 483.2219179669961, 315.9504309530678, 411.1432482374186, 380.02445306429394, 295.89249940174886, 371.6939512972284, 324.413557750351, 310.09833174253566, 379.3989557896902, 316.27091800050897, 272.0878756665961, 350.5275953353723, 316.9700386945258, 314.4923682618682, 285.00149986309333, 307.5381445925336, 317.2411579243319, 242.64877571578668, 290.4328549196141, 244.57424724234065, 273.7745101130107, 259.5247015375306, 239.5601308243506, 289.6360691207292, 230.62490152010278, 221.904678065189, 245.96074671636902, '240.53', '222.39', '268.76', '226.42', '194.16', '233.48']",621.6,linear,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,724,2443265,0.0-21.0-7.0-0.0-0.6,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,13524.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1006.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[101.49410589079743, 111.38844397304568, 124.85863834241528, 103.15213432014393, 96.22449032549504, 141.28711558538134, 128.24709710337393, 151.719736404013, 138.24328673237133, 128.51238224388007, '147.79', '128.63', '126.62', '145.77', '125.61', '124.60']",621.6,exponential,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,725,2456489,0.0-21.0-7.0-0.0-0.7,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,13221.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1007.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[522.2975848870883, 506.87713982862437, 522.8897766224438, 545.9551095496406, 511.3863445070972, 527.0763109164242, 502.0721529435876, 499.82778083589346, 482.66774989568927, 465.56980627787146, '468.37', '452.24', '445.18', '437.12', '397.80', '390.74']",621.6,exponential,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,726,2471505,0.0-21.0-7.0-0.0-0.8,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,15013.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1008.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[77.96184829448133, 142.1363967048409, 162.34081792198737, 106.30662856547015, 144.9596956857742, 58.63351463663707, 148.0470327829975, 92.25921464733023, 95.47088255340024, 112.70368414933228, 97.52816900329397, 160.23383447611238, 178.42799159447304, 82.83054375868907, 130.3872612921607, 99.13302590757098, 101.94912777963886, 69.7935048151547, 165.28436492579175, 174.8971931873804, 49.99639476863259, 132.18854010491958, 139.68501567339226, 87.01251659865451, 158.19560846269727, 150.1554489671092, 230.92466435635998, 166.80527874999186, 279.057834382076, 253.0752766116382, '312.11', '291.95', '320.18', '267.75', '334.29', '260.70']",621.6,exponential,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,727,2484201,0.0-21.0-7.0-0.0-0.9,JlC8vtBxKJRSYnZxy3cS,223301,5,SORtkRpZQTK7rcInjyvoWBXhb1,ULDcd6i5EE6JWXwwO0AGaAc4Ip,1920.0,1080.0,,12693.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,,0,False,1009.0,,,,,,,,,,,,,,"<canvas id=""myChart""></canvas>",False,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,"[448.40704665034923, 499.56329498871946, 503.7342849751226, 533.3958523869618, 494.5361261987686, 525.1675084081717, 504.3072549924232, 507.02268177341887, 523.5037819985653, 428.25932578656057, '489.54', '506.68', '456.27', '503.65', '493.57', '507.68']",621.6,exponential,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,
