view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_bayesian_update_easy,task_bayesian_update_hard,task_coherence_forecasting,task_time_series,task_impossible_question,task_admc_rc1,task_admc_rp,task_graph_literacy,task_admc_a2,task_leapfrog,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_shipley_abstraction,task_shipley_vocab,custom_timer_ended_trial,interval_id,stimulus,response,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,moved_sliders,cfs_id,cfs_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,slider_moved,id,question_text,answer_1,answer_2,correct_answer,correct,slider_start,admc_id,admc_response,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,shipley_abstraction_score,question_order,shipley_vocabulary_score
,792.0,html-keyboard-response,1172,3614873,0.0-27.0-7.0-0.0-1.27,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,2201.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,,False,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.03,0.1,400.0,10.0,12.0,1.0,388.0,9.0,right,silver,,,
,,html-keyboard-response,1173,3615880,0.0-27.0-7.0-0.0-2.27,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,1174,3616183,0.0-27.0-7.0-0.0-0.28,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2046.0,html-keyboard-response,1175,3618231,0.0-27.0-7.0-0.0-1.28,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,2204.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,,False,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.3,0.32,10.0,400.0,3.0,128.0,7.0,272.0,right,gold,,,
,,html-keyboard-response,1176,3619233,0.0-27.0-7.0-0.0-2.28,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,1177,3619534,0.0-27.0-7.0-0.0-0.29,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1452.0,html-keyboard-response,1178,3620988,0.0-27.0-7.0-0.0-1.29,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,2208.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,,False,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.2,0.18,10.0,400.0,2.0,72.0,8.0,328.0,left,gold,,,
,,html-keyboard-response,1179,3621990,0.0-27.0-7.0-0.0-2.29,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,1180,3622292,0.0-27.0-7.0-0.0-0.30,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1412.0,html-keyboard-response,1181,3623705,0.0-27.0-7.0-0.0-1.30,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,2212.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,,False,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.1,0.17,10.0,400.0,1.0,68.0,9.0,332.0,right,silver,,,
,,html-keyboard-response,1182,3624707,0.0-27.0-7.0-0.0-2.30,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,1183,3625008,0.0-27.0-7.0-0.0-0.31,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1369.0,html-keyboard-response,1184,3626384,0.0-27.0-7.0-0.0-1.31,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,2215.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,,False,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.1,0.07,10.0,400.0,1.0,28.0,9.0,372.0,left,silver,,,
,,html-keyboard-response,1185,3627386,0.0-27.0-7.0-0.0-2.31,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,1186,3627688,0.0-27.0-7.0-0.0-0.32,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1677.0,html-keyboard-response,1187,3629367,0.0-27.0-7.0-0.0-1.32,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,2218.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,,False,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.2799999999999999,0.3,400.0,10.0,112.0,3.0,288.0,7.0,right,gold,,,
,,html-keyboard-response,1188,3630368,0.0-27.0-7.0-0.0-2.32,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,1189,3630670,0.0-27.0-7.0-0.0-0.33,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1069.0,html-keyboard-response,1190,3631741,0.0-27.0-7.0-0.0-1.33,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,2222.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowright,,False,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.18,0.1,400.0,10.0,72.0,1.0,328.0,9.0,right,gold,,,
,,html-keyboard-response,1191,3632742,0.0-27.0-7.0-0.0-2.33,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,1192,3633043,0.0-27.0-7.0-0.0-0.34,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1649.0,html-keyboard-response,1193,3634694,0.0-27.0-7.0-0.0-1.34,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,2226.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,,False,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.2,0.12,10.0,400.0,2.0,48.0,8.0,352.0,left,gold,,,
,,html-keyboard-response,1194,3635697,0.0-27.0-7.0-0.0-2.34,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,1195,3636004,0.0-27.0-7.0-0.0-0.35,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1327.0,html-keyboard-response,1196,3637333,0.0-27.0-7.0-0.0-1.35,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,,False,2230.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",arrowleft,,False,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.28,0.2,400.0,10.0,112.0,2.0,288.0,8.0,left,gold,,,
,,html-keyboard-response,1197,3638335,0.0-27.0-7.0-0.0-2.35,fVHHTZLFRLllmKkI5FbQ,223301,5,xMBVMPWuuUIFTb91d84s9m1jNd,im6CdjrKtZOKzXxRMJP6vlYs4D,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: gold; line-height: 2em;"">You drew a <b>gold coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
