trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_a2,task_bayesian_update_easy,task_bayesian_update_hard,task_impossible_question,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_shipley_abstraction,task_admc_rc1,task_time_series,task_graph_literacy,task_shipley_vocab,task_leapfrog,task_coherence_forecasting,task_admc_rp,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,id,question_text,answer_1,answer_2,correct_answer,correct,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,shipley_abstraction_score,y_axis_values,chart_height,func,direction,noise_condition,datapoints,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,question_order,shipley_vocabulary_score,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,moved_sliders,cfs_id,cfs_response
html-keyboard-response,844,4819794,0.0-29.0-8.0-0.0-1.12,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,845,4820061,0.0-29.0-8.0-0.0-0.13,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,267.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,30.0,40.0,A,,,,,
html-keyboard-response,846,4821064,0.0-29.0-8.0-0.0-1.13,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,847,4821376,0.0-29.0-8.0-0.0-0.14,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,311.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,30.0,40.0,A,,,,,
html-keyboard-response,848,4822377,0.0-29.0-8.0-0.0-1.14,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,849,4822701,0.0-29.0-8.0-0.0-0.15,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,324.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,30.0,40.0,A,,,,,
html-keyboard-response,850,4823703,0.0-29.0-8.0-0.0-1.15,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,851,4824008,0.0-29.0-8.0-0.0-0.16,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,304.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,False,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,30.0,30.0,B,,,,,
html-keyboard-response,852,4825009,0.0-29.0-8.0-0.0-1.16,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,853,4825308,0.0-29.0-8.0-0.0-0.17,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,298.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,50.0,40.0,A,,,,,
html-keyboard-response,854,4826310,0.0-29.0-8.0-0.0-1.17,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,855,4826606,0.0-29.0-8.0-0.0-0.18,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,295.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,50.0,40.0,A,,,,,
html-keyboard-response,856,4827609,0.0-29.0-8.0-0.0-1.18,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,857,4827927,0.0-29.0-8.0-0.0-0.19,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,317.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,50.0,40.0,A,,,,,
html-keyboard-response,858,4828930,0.0-29.0-8.0-0.0-1.19,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,859,4829224,0.0-29.0-8.0-0.0-0.20,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,293.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,False,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,50.0,B,,,,,
html-keyboard-response,860,4830225,0.0-29.0-8.0-0.0-1.20,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,861,4830573,0.0-29.0-8.0-0.0-0.21,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,347.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,False,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,50.0,B,,,,,
html-keyboard-response,862,4831576,0.0-29.0-8.0-0.0-1.21,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,863,4831878,0.0-29.0-8.0-0.0-0.22,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,301.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,False,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,50.0,B,,,,,
html-keyboard-response,864,4832880,0.0-29.0-8.0-0.0-1.22,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,865,4833133,0.0-29.0-8.0-0.0-0.23,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,252.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,60.0,A,,,,,
html-keyboard-response,866,4834135,0.0-29.0-8.0-0.0-1.23,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,867,4834425,0.0-29.0-8.0-0.0-0.24,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,290.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,60.0,A,,,,,
html-keyboard-response,868,4835427,0.0-29.0-8.0-0.0-1.24,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,869,4835719,0.0-29.0-8.0-0.0-0.25,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,291.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,60.0,A,,,,,
html-keyboard-response,870,4836721,0.0-29.0-8.0-0.0-1.25,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,871,4836931,0.0-29.0-8.0-0.0-0.26,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,209.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,False,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,50.0,B,,,,,
html-keyboard-response,872,4837934,0.0-29.0-8.0-0.0-1.26,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,873,4838198,0.0-29.0-8.0-0.0-0.27,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,264.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,60.0,A,,,,,
html-keyboard-response,874,4839201,0.0-29.0-8.0-0.0-1.27,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,875,4839499,0.0-29.0-8.0-0.0-0.28,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,298.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,60.0,A,,,,,
html-keyboard-response,876,4840501,0.0-29.0-8.0-0.0-1.28,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,877,4840811,0.0-29.0-8.0-0.0-0.29,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,309.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,60.0,A,,,,,
html-keyboard-response,878,4841813,0.0-29.0-8.0-0.0-1.29,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,879,4842128,0.0-29.0-8.0-0.0-0.30,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,314.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,False,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,50.0,B,,,,,
html-keyboard-response,880,4843129,0.0-29.0-8.0-0.0-1.30,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,881,4843301,0.0-29.0-8.0-0.0-0.31,icpRmmer8RMDjezeZ9hd,223301,3,BynFm7Ut3voAkgNYMeyulvNvSW,GDXQa4xQndpXOELYsTYZroE3CH,1280.0,765.0,,171.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,False,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,60.0,A,,,,,
