trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc2,task_admc_dr,task_admc_a1,task_leapfrog,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_raven_matrix,task_bayesian_update_easy,task_bayesian_update_hard,task_impossible_question,task_cognitive_reflection,task_number_series,task_time_series,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,question_order,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,list_id,correct_answer,correct,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,id,question_text,answer_1,answer_2,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,ns_id,ns_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints
call-function,1181,2612821,0.0-23.0-8.0,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,1182,2614049,0.0-23.0-9.0,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,1228.0,,,,,,,,,,,,feedback_Bayesian Update_hard,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,1183,2614050,0.0-23.0-10.0,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1184,2614053,0.0-23.0-12.0,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,async_data_save,,Bayesian Update_hard__completed,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,1185,2614206,0.0-25.0-1.0,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,1186,2621040,0.0-25.0-2.0,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,"[{'page_index': 0, 'viewing_time': 6832}]",6832.0,,,,,,,,,,,,iqc_general_instructions,,,,,,,,,,,,,,,,,,False,23846.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,1187,2621041,0.0-25.0-3.0,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,1188,2625053,0.0-25.0-4.0-0.0-0.0,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,4011.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,23861.0,,,"{'GK_39': '1', 'GK_39_slider': '60'}",True,,,,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,60.0,,,,,,,,,,aig_A,,1.0,GK_39,The Pacific Ocean's area is larger than all the earth's masses combined.,True,False,,,,,,,,,,,,,,,
html-button-response,1189,2626298,0.0-25.0-4.0-0.0-1.0,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,1242.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,23874.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 1/30 questions completed. 100% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,1190,2633138,0.0-25.0-4.0-0.0-0.1,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,6838.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,23877.0,,,"{'GK_35': '2', 'GK_35_slider': '100'}",True,,,,False,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,True,100.0,,,,,,,,,,aig_A,,2.0,GK_35,Global warming is a humanitarian initiative to slow down freezing in the North Pole.,True,False,,,,,,,,,,,,,,,
html-button-response,1191,2637586,0.0-25.0-4.0-0.0-1.1,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,4447.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,23894.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 2/30 questions completed. 100% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,1192,2643631,0.0-25.0-4.0-0.0-0.2,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,6042.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,23905.0,,,"{'GK_74': '2', 'GK_74_slider': '100'}",True,,,,False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,False,100.0,,,,,,,,,,aig_A,,2.0,GK_74,It is possible for water to exist in liquid form below 0 degrees C (32 degrees F),True,False,,,,,,,,,,,,,,,
html-button-response,1193,2644501,0.0-25.0-4.0-0.0-1.2,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,869.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,23922.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 3/30 questions completed. 67% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,1194,2648222,0.0-25.0-4.0-0.0-0.3,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,3720.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,23925.0,,,"{'GK_11': '2', 'GK_11_slider': '100'}",True,,,,False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,True,100.0,,,,,,,,,,aig_A,,2.0,GK_11,The world population is approximately:,7 million,7 billion,,,,,,,,,,,,,,,
html-button-response,1195,2649324,0.0-25.0-4.0-0.0-1.3,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,1099.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,23936.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 4/30 questions completed. 75% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,1196,2657529,0.0-25.0-4.0-0.0-0.4,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,8204.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,23941.0,,,"{'GK_91': '2', 'GK_91_slider': '100'}",True,,,,False,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,True,100.0,,,,,,,,,,aig_A,,2.0,GK_91,"A ball made of solid steel will not float on water. However, when steel is used to make a boat it floats because the steel is made less dense.",True,False,,,,,,,,,,,,,,,
html-button-response,1197,2658511,0.0-25.0-4.0-0.0-1.4,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,981.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,23962.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 5/30 questions completed. 80% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,1198,2663927,0.0-25.0-4.0-0.0-0.5,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,5413.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,23965.0,,,"{'IQ_11': '2', 'IQ_11_slider': '52'}",True,,,,False,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,3.0,False,52.0,,,,,,,,,,aig_A,,2.0,IQ_11,What does the Veklin Procedure involve?,A sequence of precise surgical incisions,A complex mathematical equation,,,,,,,,,,,,,,,
html-button-response,1199,2664594,0.0-25.0-4.0-0.0-1.5,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,666.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,23980.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 6/30 questions completed. 67% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,1200,2668202,0.0-25.0-4.0-0.0-0.6,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,3606.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,23983.0,,,"{'GK_32': '1', 'GK_32_slider': '56'}",True,,,,False,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,56.0,,,,,,,,,,aig_A,,1.0,GK_32,Which element is found in greater quantity in the Sun?,Hydrogen,Helium,,,,,,,,,,,,,,,
html-button-response,1201,2669035,0.0-25.0-4.0-0.0-1.6,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,832.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,23994.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 7/30 questions completed. 71% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,1202,2673331,0.0-25.0-4.0-0.0-0.7,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,4293.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,23997.0,,,"{'GK_49': '1', 'GK_49_slider': '73'}",True,,,,False,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,73.0,,,,,,,,,,aig_A,,1.0,GK_49,What is the length of an Olympic swimming pool?,80 meters,50 meters,,,,,,,,,,,,,,,
html-button-response,1203,2673961,0.0-25.0-4.0-0.0-1.7,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,629.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,24010.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 8/30 questions completed. 63% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,1204,2680383,0.0-25.0-4.0-0.0-0.8,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,6421.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,24013.0,,,"{'GK_43': '1', 'GK_43_slider': '61'}",True,,,,False,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,False,61.0,,,,,,,,,,aig_A,,1.0,GK_43,Which happened earlier in history?,Alexander Graham Bell patents the telephone,Charles Darwin publishes 'The Origin of Species',,,,,,,,,,,,,,,
html-button-response,1205,2681042,0.0-25.0-4.0-0.0-1.8,H1B2V5Xe5BW3Q6smlZl4,33ff78,5,4nzdFmrvKGHrE9x7gQXcbl1DsS,AQlNui6mbCLYzIVnmydjYm5pkC,1536.0,864.0,,657.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,24030.0,"<p>Your answer was <span style=""color: red""><b>incorrect</b></span>.</p><p>Progress: 9/30 questions completed. 56% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
