trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_number_series,task_time_series,task_raven_matrix,task_admc_a1,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_dr,task_cognitive_reflection,task_leapfrog,task_admc_rc2,custom_timer_ended_trial,interval_id,response,ns_id,ns_response,stimulus,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,question_order,list_id,correct_answer,correct,slider_start,slider_moved,admc_id,admc_response,response_choice,response_slider,id,question_text,answer_1,answer_2,aig_version,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction
html-keyboard-response,955,4434968,0.0-29.0-8.0-0.0-1.33,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,956,4435453,0.0-29.0-8.0-0.0-0.34,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,452.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,60.0,60.0,B,,
html-keyboard-response,957,4436457,0.0-29.0-8.0-0.0-1.34,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,958,4436977,0.0-29.0-8.0-0.0-0.35,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,517.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,959,4437982,0.0-29.0-8.0-0.0-1.35,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,960,4438872,0.0-29.0-8.0-0.0-0.36,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,887.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,961,4439876,0.0-29.0-8.0-0.0-1.36,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,962,4440282,0.0-29.0-8.0-0.0-0.37,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,403.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,963,4441287,0.0-29.0-8.0-0.0-1.37,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,964,4441461,0.0-29.0-8.0-0.0-0.38,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,171.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,965,4442466,0.0-29.0-8.0-0.0-1.38,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,966,4442855,0.0-29.0-8.0-0.0-0.39,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,386.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,967,4443859,0.0-29.0-8.0-0.0-1.39,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,968,4444210,0.0-29.0-8.0-1.0-0.0,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,348.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,60.0,B,,
html-keyboard-response,969,4445214,0.0-29.0-8.0-1.0-1.0,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,970,4445408,0.0-29.0-8.0-1.0-0.1,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,168.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,971,4446413,0.0-29.0-8.0-1.0-1.1,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,972,4446647,0.0-29.0-8.0-1.0-0.2,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,229.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,973,4447650,0.0-29.0-8.0-1.0-1.2,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,974,4447872,0.0-29.0-8.0-1.0-0.3,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,220.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,975,4448876,0.0-29.0-8.0-1.0-1.3,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,976,4448889,0.0-29.0-8.0-1.0-0.4,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,10.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,60.0,B,,
html-keyboard-response,977,4449893,0.0-29.0-8.0-1.0-1.4,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,978,4451059,0.0-29.0-8.0-1.0-0.5,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,1164.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,979,4452062,0.0-29.0-8.0-1.0-1.5,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,980,4452406,0.0-29.0-8.0-1.0-0.6,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,341.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,60.0,B,,
html-keyboard-response,981,4453409,0.0-29.0-8.0-1.0-1.6,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,982,4453711,0.0-29.0-8.0-1.0-0.7,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,298.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,983,4454715,0.0-29.0-8.0-1.0-1.7,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,984,4455105,0.0-29.0-8.0-1.0-0.8,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,387.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,985,4456108,0.0-29.0-8.0-1.0-1.8,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,986,4456514,0.0-29.0-8.0-1.0-0.9,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,379.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,987,4457517,0.0-29.0-8.0-1.0-1.9,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,988,4457665,0.0-29.0-8.0-1.0-0.10,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,146.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowright,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,60.0,B,,
html-keyboard-response,989,4458668,0.0-29.0-8.0-1.0-1.10,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,990,4458781,0.0-29.0-8.0-1.0-0.11,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,110.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
html-keyboard-response,991,4459785,0.0-29.0-8.0-1.0-1.11,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,992,4459886,0.0-29.0-8.0-1.0-0.12,TnkZ3dTyO65eSD5NNCjV,33ff78,5,rMtTjLy9sYeDUvoWsIzHhIoemd,Ufx0MR5qjq63me9ovvPsgr1C7h,1280.0,720.0,,98.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,arrowleft,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,,False,1.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,60.0,70.0,A,,
