trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_leapfrog,task_admc_a1,task_admc_rc2,task_time_series,task_impossible_question,task_admc_dr,task_raven_matrix,task_number_series,task_bayesian_update_easy,task_bayesian_update_hard,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_cognitive_reflection,custom_timer_ended_trial,interval_id,stimulus,response,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,slider_moved,admc_id,admc_response,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,question_order,list_id,ns_id,ns_response,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7
html-keyboard-response,495,482352,0.0-7.0-8.0-3.0-1.37,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,496,482491,0.0-7.0-8.0-3.0-0.38,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,136.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,3.0,158.0,250.0,240.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,497,483504,0.0-7.0-8.0-3.0-1.38,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,498,483733,0.0-7.0-8.0-3.0-0.39,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,226.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,3.0,159.0,250.0,240.0,240.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,499,484742,0.0-7.0-8.0-3.0-1.39,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>240</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,500,484994,0.0-7.0-8.0-4.0-0.0,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,251.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,160.0,250.0,240.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,501,486015,0.0-7.0-8.0-4.0-1.0,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,502,486234,0.0-7.0-8.0-4.0-0.1,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,218.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,161.0,250.0,240.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,503,487248,0.0-7.0-8.0-4.0-1.1,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,504,487288,0.0-7.0-8.0-4.0-0.2,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,38.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,162.0,250.0,240.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,505,488305,0.0-7.0-8.0-4.0-1.2,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,506,488527,0.0-7.0-8.0-4.0-0.3,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,220.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,4.0,163.0,250.0,240.0,240.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,507,489544,0.0-7.0-8.0-4.0-1.3,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>240</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,508,489758,0.0-7.0-8.0-4.0-0.4,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,212.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,164.0,250.0,240.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,509,490774,0.0-7.0-8.0-4.0-1.4,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,510,490969,0.0-7.0-8.0-4.0-0.5,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,193.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,165.0,250.0,240.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,511,491975,0.0-7.0-8.0-4.0-1.5,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,512,492096,0.0-7.0-8.0-4.0-0.6,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,118.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,166.0,250.0,240.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,513,493114,0.0-7.0-8.0-4.0-1.6,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,514,493451,0.0-7.0-8.0-4.0-0.7,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,335.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,167.0,250.0,240.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,515,494454,0.0-7.0-8.0-4.0-1.7,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,516,494480,0.0-7.0-8.0-4.0-0.8,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,23.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,168.0,250.0,240.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,517,495484,0.0-7.0-8.0-4.0-1.8,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,518,495857,0.0-7.0-8.0-4.0-0.9,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,370.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,169.0,250.0,260.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,519,496864,0.0-7.0-8.0-4.0-1.9,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,520,497032,0.0-7.0-8.0-4.0-0.10,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,165.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,4.0,170.0,250.0,260.0,260.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,521,498038,0.0-7.0-8.0-4.0-1.10,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,522,498299,0.0-7.0-8.0-4.0-0.11,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,258.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,171.0,250.0,260.0,250.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,523,499322,0.0-7.0-8.0-4.0-1.11,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>250</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,524,499470,0.0-7.0-8.0-4.0-0.12,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,145.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,4.0,172.0,270.0,260.0,260.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,525,500484,0.0-7.0-8.0-4.0-1.12,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,526,500687,0.0-7.0-8.0-4.0-0.13,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,201.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,4.0,173.0,270.0,260.0,260.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,527,501695,0.0-7.0-8.0-4.0-1.13,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,528,501954,0.0-7.0-8.0-4.0-0.14,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,255.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,4.0,174.0,270.0,260.0,260.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,529,502964,0.0-7.0-8.0-4.0-1.14,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,530,503160,0.0-7.0-8.0-4.0-0.15,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,194.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,False,4.0,175.0,270.0,260.0,260.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,531,504164,0.0-7.0-8.0-4.0-1.15,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>260</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,532,504316,0.0-7.0-8.0-4.0-0.16,ZIxkkCoVniXPslnfN5ix,33ff78,3,yNWqQDfJvtNnpqWVYJqdtNgHra,5ptIPHt6qiyTjV3yyxkODKO10Y,1366.0,768.0,,151.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,False,4.0,176.0,270.0,260.0,270.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
