trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_a1,task_admc_rc2,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_bayesian_update_easy,task_bayesian_update_hard,task_number_series,task_leapfrog,task_admc_dr,task_cognitive_reflection,task_time_series,task_impossible_question,task_raven_matrix,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,ns_id,ns_response,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,question_order,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,id,question_text,answer_1,answer_2,correct_answer,correct,list_id
html-button-response,42,833077,0.0-23.0-5.0-0.0-0.1,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,11783.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,21.0,"<canvas id=""myChart""></canvas>",,0,,,,True,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[280.03545025734513, 303.9201986512243, 285.53693362476025, 264.25792997577054, 280.48268909400804, 266.8710371193982, 266.06218762763785, 259.9459715285941, 246.21349701750472, 251.562475750519, 241.29452199984917, 233.14816206266718, 237.99453691067563, 249.96285702989192, 225.7507309189816, 213.02354151394906, 230.29710888064508, 205.3595492644501, 209.71339357152905, 206.75294481298258, 232.40206727466466, 195.2333322877439, 215.6201985341803, 200.12789455241128, 189.56113502254385, 193.73436409130338, 178.48422378036744, 182.5257379109111, 169.58361267731445, 166.35053578661967, '172.56', '189.75', '165.48', '176.60', '168.51', '158.40']",440.6,linear,negative,low,datapoints_30,,,,,,,,
html-button-response,43,843364,0.0-23.0-5.0-0.0-0.2,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,10280.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,22.0,"<canvas id=""myChart""></canvas>",,0,,,,True,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[159.2504728846934, 152.9697294392416, 169.45681941556504, 163.10964465628354, 171.01643335333875, 172.35618289085326, 166.58261861193034, 177.3917389675797, 174.80165448454278, 184.90176178522475, 199.89948911714228, 189.19647991558602, 191.24928021608656, 202.6429910489899, 201.44703528199062, 211.21082916713053, 218.5365408594523, 235.55211839149817, 229.31064701680125, 242.98261166042465, 228.81126486218093, 223.67964034907754, 244.4646265718999, 245.97360807413517, 235.27379401068248, 250.16938000128056, 255.51352255783277, 267.50391775755406, 264.88870695112934, 259.5696208319132, '272.69', '271.68', '273.71', '274.72', '285.84', '300.00']",440.6,linear,positive,low,datapoints_30,,,,,,,,
html-button-response,44,859711,0.0-23.0-5.0-0.0-0.3,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,16343.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,23.0,"<canvas id=""myChart""></canvas>",,0,,,,True,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[177.60850288084066, 162.32850120720033, 198.69713392247783, 208.20317572674398, 131.3852821358561, 178.65326331175848, 193.32172191897888, 222.20024649725565, 250.39950820422953, 220.05275693443585, '206.95', '246.40', '273.71', '291.91', '285.84', '324.28']",440.6,linear,positive,high,datapoints_10,,,,,,,,
instructions,45,883246,0.0-23.0-6.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,"[{'page_index': 0, 'viewing_time': 23531}]",23532.0,,,,,,,,,,,,time_series_test_trials_instructions,,,,,,,,,,,,,,,,,,False,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,46,893156,0.0-23.0-7.0-0.0-0.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,9906.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,25.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[109.5680924593039, 30.332995072070197, 47.24779053629264, 67.86626187809975, 100.39611013502385, 100.17371497225012, 67.34948186639878, 107.42036136341505, 103.06384508107591, 73.56314952625115, '64.33', '85.57', '105.80', '132.10', '89.62', '138.17']",440.6,exponential,positive,high,datapoints_10,,,,,,,,
html-button-response,47,912394,0.0-23.0-7.0-0.0-0.1,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,19235.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,26.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[381.8022710444751, 319.09644421506414, 345.3505992433879, 347.76479096167253, 348.98354861559335, 355.5705714874492, 361.4939627641558, 403.1927823635744, 327.3583724565179, 337.87122585776865, '350.58', '365.75', '342.49', '332.37', '337.43', '369.80']",440.6,exponential,negative,high,datapoints_10,,,,,,,,
html-button-response,48,926777,0.0-23.0-7.0-0.0-0.2,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,14377.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,27.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[235.35073399349503, 290.64123208364924, 289.97656501743654, 254.83604441052827, 318.0119359400109, 301.57800252584985, 243.27641483551065, 312.5897010895051, 328.0422126588846, 235.41713456069527, 232.1884968571401, 224.8307092610022, 275.29279678785025, 273.69376385543893, 221.20524477956513, 217.19542736011792, 200.96871513308244, 217.81727116710584, 229.25593350507742, 181.32937968109383, 218.70814342353344, 219.48124345449145, 213.03879098821676, 175.9343753492898, 185.9547143607714, 159.80795988433405, 181.13889044784943, 157.31079656525026, 173.89618736853424, 168.79121110688837, '173.57', '174.58', '169.52', '196.83', '184.70', '171.55']",440.6,linear,negative,high,datapoints_30,,,,,,,,
html-button-response,49,939293,0.0-23.0-7.0-0.0-0.3,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,12510.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,28.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[285.9925935141869, 264.35116946627545, 270.0805039875637, 246.41016802797523, 232.5455118117654, 248.75636205662715, 224.98776233310127, 216.44942511440928, 211.40459464413533, 203.98660044742772, '196.83', '208.97', '205.94', '201.89', '218.07', '230.21']",440.6,linear,negative,low,datapoints_10,,,,,,,,
html-button-response,50,950788,0.0-23.0-7.0-0.0-0.4,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,11489.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,29.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[64.19795936087819, 67.77209991112723, 66.34076239056955, 96.6895255266564, 15.509007951301797, 83.15275891745222, 48.616899675945916, 132.5929845164777, 79.26215557839222, 44.984221701045634, 94.61635747052605, 69.2777485457393, 58.99676912103728, 12.840774425285602, 81.60918971702895, 70.5479505294477, 85.93218011833117, 85.57575054851182, 100.86138815802789, 31.90167611162545, 114.50309585643429, 132.62858223542963, 177.01796984179921, 142.45193501213353, 116.29171678813827, 89.52628413613495, 143.02723310161295, 197.18208489572112, 138.18199823371944, 181.32249979089684, '192.79', '171.55', '215.04', '201.89', '217.06', '217.06']",440.6,exponential,positive,high,datapoints_30,,,,,,,,
html-button-response,51,963094,0.0-23.0-7.0-0.0-0.5,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,12300.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,30.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[153.2148836997341, 162.1045664936088, 177.97695195446553, 183.03560229553815, 180.19479819938647, 199.72920629096618, 213.35964971849526, 210.13519363289893, 232.42174764771133, 232.53952125706508, '235.27', '220.10', '262.58', '236.28', '254.49', '265.61']",440.6,linear,positive,low,datapoints_10,,,,,,,,
html-button-response,52,973624,0.0-23.0-7.0-0.0-0.6,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,10525.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,31.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[65.09314789358558, 73.4420947650532, 81.15986691135477, 76.59677013987263, 77.82787966498645, 55.211658750125956, 81.86808075461646, 85.79059244920491, 67.27962898657304, 72.50113773475059, 84.90344904994583, 76.32945378259016, 85.56088351495495, 88.47240290352524, 82.08277816643556, 98.66640085738914, 106.085857751313, 97.54444286993214, 90.84651586950929, 92.5613797821978, 108.53911617209704, 95.27187804817503, 116.4894375864091, 110.5826044242021, 128.64253081797304, 123.07283191558997, 146.6118556641961, 166.0126733216351, 172.28348398436904, 179.86448195029618, '190.76', '192.79', '166.49', '207.96', '229.20', '229.20']",440.6,exponential,positive,low,datapoints_30,,,,,,,,
html-button-response,53,990798,0.0-23.0-7.0-0.0-0.7,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,17171.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,32.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[364.0818315650003, 361.25545586521037, 376.1899825005651, 361.7772303362872, 359.25768802411204, 365.9814467245767, 358.3059074244055, 348.9373832501666, 338.96702407095665, 335.57869878942665, '336.42', '331.36', '343.50', '328.33', '293.94', '314.17']",440.6,exponential,negative,low,datapoints_10,,,,,,,,
html-button-response,54,999261,0.0-23.0-7.0-0.0-0.8,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,8458.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,33.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[368.96353012103594, 363.7546104580624, 373.42485564891075, 380.86635933476856, 361.6272185653636, 366.59961437666425, 367.77403592798186, 363.2268060483749, 366.066870702507, 368.75254310645363, 359.64721748911023, 357.9940862615265, 360.11893192432535, 349.76454574623375, 348.085000018902, 351.65328386275996, 353.00187817638044, 356.21882724225793, 352.34213382786083, 352.584058201797, 345.6439791325958, 350.95920198924233, 326.3008703463204, 327.3844289233034, 327.86578947037776, 327.2324812419692, 324.50264054041367, 289.17592004948, 256.8259308414429, 251.18170506569953, '235.27', '239.32', '243.36', '244.37', '238.30', '256.51']",440.6,exponential,negative,low,datapoints_30,,,,,,,,
html-button-response,55,1017937,0.0-23.0-7.0-0.0-0.9,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,18672.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,34.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[311.0769903182883, 350.7529819233867, 360.5196898502141, 373.0059649458237, 356.2996135461933, 394.8582274955948, 353.75395171199966, 417.18345759113845, 358.23171854452966, 386.82573650168143, 362.9352257664711, 292.86513369012084, 413.0146677507696, 352.8416547395607, 379.7732200131319, 344.8316593146783, 343.8438874167517, 346.04511362282057, 315.8567065561612, 326.2077410559738, 338.6609700982956, 292.6493146919829, 336.60964117134154, 341.09407435175615, 308.02563523443376, 330.5563033697107, 245.32510793634995, 307.69964272412443, 274.2984856665784, 265.44071195134796, '264.60', '277.75', '279.77', '268.65', '273.71', '289.89']",440.6,exponential,negative,high,datapoints_30,,,,,,,,
html-button-response,56,1034048,0.0-23.0-7.0-0.0-0.10,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,16105.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,35.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[152.49297426092699, 172.19130972873353, 172.0291311098845, 160.82836022631375, 172.09813256803838, 155.04021393099802, 159.86188092678788, 171.22799740152192, 183.4382191257083, 189.48252414599662, 195.37498361737175, 186.18238364629434, 213.549788678894, 208.12242215987433, 211.80412718615491, 208.21495068012916, 219.89054457172983, 228.84125089512673, 237.78283973094193, 213.13415394830696, 234.25761796280486, 232.22339640680613, 245.39334234084527, 234.66622068647126, 261.9414447117942, 252.51769528027052, 267.13544636009703, 269.5270060958329, 272.9778304858654, 268.56486597586456, '266.63', '270.67', '275.73', '280.79', '289.89', '269.66']",440.6,linear,positive,low,datapoints_30,,,,,,,,
html-button-response,57,1043621,0.0-23.0-7.0-0.0-0.11,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,9568.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,36.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[307.0632108807391, 271.82861800450513, 228.5400254159594, 261.27705855368913, 246.20408498130467, 226.46957901695765, 217.3934527888992, 205.75669502065116, 233.24622449531336, 189.4307899902614, '171.55', '167.50', '183.68', '173.57', '141.20', '133.11']",440.6,linear,negative,high,datapoints_10,,,,,,,,
html-button-response,58,1052327,0.0-23.0-7.0-0.0-0.12,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,8702.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,37.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[94.28184511674064, 180.4796157746178, 201.59161845167333, 126.85151348431687, 132.85185646355828, 159.52862792847264, 136.3687786121103, 171.42277563961753, 189.25347095321143, 178.97516818773457, 202.76641844062917, 216.62451129822023, 207.02578285371666, 190.20143809319478, 238.68041708087782, 172.80874415058847, 220.913317898475, 222.06673074362956, 197.06885263587975, 223.0331903270687, 235.4047041251744, 234.531070819103, 242.4048782465865, 255.36562222693527, 250.7066442421249, 259.1749052402808, 249.99249775600228, 215.56926021799666, 275.62689455555613, 240.43856921798275, '220.10', '222.12', '266.63', '221.11', '214.03', '171.55']",440.6,linear,positive,high,datapoints_30,,,,,,,,
html-button-response,59,1060414,0.0-23.0-7.0-0.0-0.13,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,8081.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,38.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[73.7080893372461, 83.53064138457367, 101.83422487751642, 85.12324337099672, 81.61395209947888, 72.5048182043122, 90.44736718393861, 86.21298126677823, 101.39261970857427, 98.85733975428886, '96.70', '102.77', '145.25', '104.79', '106.81', '104.79']",440.6,exponential,positive,low,datapoints_10,,,,,,,,
html-button-response,60,1068991,0.0-23.0-7.0-0.0-0.14,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,8575.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,39.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[143.52694658259657, 168.63032001518124, 150.4707779129879, 140.77600986204766, 175.6373516179521, 268.36117460654833, 210.60085531576868, 232.85773874757655, 307.6025420066693, 250.04154827274104, '218.07', '222.12', '246.40', '230.21', '202.90', '185.71']",440.6,linear,positive,high,datapoints_10,,,,,,,,
html-button-response,61,1082962,0.0-23.0-7.0-0.0-0.15,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,13966.0,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,40.0,"<canvas id=""myChart""></canvas>",,0,,,,False,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[288.4098746353497, 284.0787056376649, 272.6547313188853, 280.97666398144014, 266.0384902921938, 274.75650360092516, 263.73680169828515, 274.9646644075, 244.77843693959716, 262.25246354939964, 251.86409102739722, 228.15439817355758, 252.07677453900382, 235.28362636368928, 240.4503529847766, 241.58460546410254, 229.48710285803122, 220.66906864529713, 217.7893584282523, 219.69415574321408, 205.70104168430336, 214.65829286412213, 211.7064355243052, 206.8262854504974, 197.1621507144086, 181.0774802400464, 180.57876410775046, 174.06271429557032, 200.51455019345346, 184.8890520260093, '173.57', '161.43', '161.43', '188.74', '183.68', '168.51']",440.6,linear,negative,low,datapoints_30,,,,,,,,
call-function,62,1082965,0.0-23.0-8.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,63,1085077,0.0-23.0-9.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,2110.0,,,,,,,,,,,,feedback_Time series,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,64,1085078,0.0-23.0-10.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,65,1085080,0.0-23.0-12.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,,,,,,,,,,,,,async_data_save,,Time series__completed,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,66,4301755,0.0-24.0-0.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,"[{'page_index': 0, 'viewing_time': 3216670}]",3216672.0,,,,,,,,,,,,break_trial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,67,4301923,0.0-25.0-1.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,68,4305907,0.0-25.0-2.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,"[{'page_index': 0, 'viewing_time': 3976}]",3978.0,,,,,,,,,,,,iqc_general_instructions,,,,,,,,,,,,,,,,,,False,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,69,4305909,0.0-25.0-3.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,70,4312333,0.0-25.0-4.0-0.0-0.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,6418.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,43.0,,,"{'GK_35': '2', 'GK_35_slider': '92'}",True,,,False,0.0,0.0,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,aig_A,,,,,,,,,,,,,,,,,,,,,,,,2.0,GK_35,Global warming is a humanitarian initiative to slow down freezing in the North Pole.,True,False,2.0,True,
html-button-response,71,4313328,0.0-25.0-4.0-0.0-1.0,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,971.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,44.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 1/30 questions completed. 100% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,72,4317999,0.0-25.0-4.0-0.0-0.1,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,4667.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,45.0,,,"{'GK_85': '2', 'GK_85_slider': '65'}",True,,,False,0.0,1.0,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,aig_A,,,,,,,,,,,,,,,,,,,,,,,,2.0,GK_85,Most psychiatric therapies are based on Freud.,True,False,2.0,True,
html-button-response,73,4318984,0.0-25.0-4.0-0.0-1.1,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,983.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,46.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 2/30 questions completed. 100% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,74,4323733,0.0-25.0-4.0-0.0-0.2,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,4747.0,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,47.0,,,{'IQ_12': '3'},False,,,False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,aig_A,,,,,,,,,,,,,,,,,,,,,,,,3.0,IQ_12,How does Binoxelation Impact Theory explain the growth of crystals?,Through thermodynamics,Through quantum mechanics,3.0,True,
html-button-response,75,4325066,0.0-25.0-4.0-0.0-1.2,2QJZGGcIQF8A5FhBmyuz,33ff78,5,bfK66fgIu0AW5EyjGmZeFHHAn4,0GYa09fXXVnIGYonpKJ3RV7Kib,,,,1328.0,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,48.0,<p>Progress: 3/30 questions completed. 100% correct.</p>,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
