trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_bayesian_update_easy,task_bayesian_update_hard,task_graph_literacy,task_time_series,task_leapfrog,task_admc_rp,task_admc_rc1,task_coherence_forecasting,task_impossible_question,task_admc_a2,task_shipley_vocab,task_shipley_abstraction,task_denominator_neglect_version_A,task_denominator_neglect_version_B,custom_timer_ended_trial,interval_id,stimulus,response,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,y_axis_values,chart_height,func,direction,noise_condition,datapoints,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,moved_sliders,admc_id,admc_response,slider_start,slider_moved,cfs_id,cfs_response,response_choice,id,question_text,answer_1,answer_2,correct_answer,correct,question_order,shipley_vocabulary_score,shipley_abstraction_score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
html-keyboard-response,405,1996095,0.0-15.0-8.0-0.0-0.23,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,315.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,0.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,50.0,60.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,406,1997109,0.0-15.0-8.0-0.0-1.23,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,407,1997617,0.0-15.0-8.0-0.0-0.24,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,499.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,408,1998626,0.0-15.0-8.0-0.0-1.24,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,409,1998887,0.0-15.0-8.0-0.0-0.25,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,260.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,410,1999893,0.0-15.0-8.0-0.0-1.25,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,411,2000196,0.0-15.0-8.0-0.0-0.26,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,302.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,412,2001211,0.0-15.0-8.0-0.0-1.26,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,413,2001528,0.0-15.0-8.0-0.0-0.27,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,316.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,414,2002542,0.0-15.0-8.0-0.0-1.27,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,415,2002836,0.0-15.0-8.0-0.0-0.28,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,292.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,60.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,416,2003841,0.0-15.0-8.0-0.0-1.28,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,417,2004142,0.0-15.0-8.0-0.0-0.29,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,300.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,418,2005158,0.0-15.0-8.0-0.0-1.29,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,419,2005419,0.0-15.0-8.0-0.0-0.30,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,261.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,420,2006423,0.0-15.0-8.0-0.0-1.30,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,421,2006735,0.0-15.0-8.0-0.0-0.31,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,310.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,0.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,60.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,422,2007746,0.0-15.0-8.0-0.0-1.31,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,423,2007922,0.0-15.0-8.0-0.0-0.32,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,165.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,424,2008940,0.0-15.0-8.0-0.0-1.32,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,425,2009182,0.0-15.0-8.0-0.0-0.33,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,241.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,426,2010197,0.0-15.0-8.0-0.0-1.33,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,427,2010469,0.0-15.0-8.0-0.0-0.34,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,271.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,428,2011477,0.0-15.0-8.0-0.0-1.34,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,429,2011703,0.0-15.0-8.0-0.0-0.35,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,224.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,60.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,430,2012720,0.0-15.0-8.0-0.0-1.35,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,431,2012897,0.0-15.0-8.0-0.0-0.36,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,175.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,432,2013904,0.0-15.0-8.0-0.0-1.36,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,433,2014153,0.0-15.0-8.0-0.0-0.37,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,248.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,434,2015156,0.0-15.0-8.0-0.0-1.37,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,435,2015414,0.0-15.0-8.0-0.0-0.38,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,257.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,436,2016420,0.0-15.0-8.0-0.0-1.38,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,437,2016732,0.0-15.0-8.0-0.0-0.39,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,310.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,0.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,438,2017742,0.0-15.0-8.0-0.0-1.39,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,439,2018029,0.0-15.0-8.0-1.0-0.0,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,286.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,1.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,60.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,440,2019051,0.0-15.0-8.0-1.0-1.0,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,441,2019326,0.0-15.0-8.0-1.0-0.1,KDzeLpHMIZdjOc0PZs5d,223301,5,874PVDOpRkGVH7Fr6zGLWlDN3G,d2QjVBlR0EtwQXLyapSo93o08j,1280.0,720.0,,273.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,1.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
