trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc2,task_admc_dr,task_leapfrog,task_number_series,task_cognitive_reflection,task_admc_a1,task_bayesian_update_easy,task_bayesian_update_hard,task_time_series,task_raven_matrix,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_impossible_question,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,question_order,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,ns_id,ns_response,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,y_axis_values,chart_height,func,direction,noise_condition,datapoints,list_id,correct_answer,correct,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,response_choice,id,question_text,answer_1,answer_2
html-keyboard-response,50,556831,0.0-11.0-5.0-0.0-0.3,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,521.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,True,0.0,3.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,51,557833,0.0-11.0-5.0-0.0-1.3,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,52,558379,0.0-11.0-5.0-0.0-0.4,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,545.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,True,0.0,4.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,53,559382,0.0-11.0-5.0-0.0-1.4,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,54,559910,0.0-11.0-5.0-0.0-0.5,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,526.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,True,0.0,5.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,55,560912,0.0-11.0-5.0-0.0-1.5,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,56,561472,0.0-11.0-5.0-0.0-0.6,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,552.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,True,0.0,6.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,57,562474,0.0-11.0-5.0-0.0-1.6,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,58,563092,0.0-11.0-5.0-0.0-0.7,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,616.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,True,0.0,7.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,59,564093,0.0-11.0-5.0-0.0-1.7,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,60,564550,0.0-11.0-5.0-0.0-0.8,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,456.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,True,0.0,8.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,61,565551,0.0-11.0-5.0-0.0-1.8,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,62,566196,0.0-11.0-5.0-0.0-0.9,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,644.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>10 points</div>
                                <div>20 points</div>
                            </div>",,arrowright,,,,,True,0.0,9.0,10.0,20.0,20.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,63,567198,0.0-11.0-5.0-0.0-1.9,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>20</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,64,567881,0.0-11.0-5.0-0.0-0.10,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,682.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,10.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,65,568884,0.0-11.0-5.0-0.0-1.10,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,66,569441,0.0-11.0-5.0-0.0-0.11,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,557.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,11.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,67,570444,0.0-11.0-5.0-0.0-1.11,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,68,571143,0.0-11.0-5.0-0.0-0.12,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,697.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,12.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,69,572161,0.0-11.0-5.0-0.0-1.12,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,70,572687,0.0-11.0-5.0-0.0-0.13,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,525.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,13.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,71,573700,0.0-11.0-5.0-0.0-1.13,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,72,574269,0.0-11.0-5.0-0.0-0.14,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,568.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,14.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,73,575270,0.0-11.0-5.0-0.0-1.14,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,74,575752,0.0-11.0-5.0-0.0-0.15,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,482.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,15.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,75,576755,0.0-11.0-5.0-0.0-1.15,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,76,577266,0.0-11.0-5.0-0.0-0.16,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,510.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,16.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,77,578268,0.0-11.0-5.0-0.0-1.16,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,78,578806,0.0-11.0-5.0-0.0-0.17,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,537.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,17.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,79,579808,0.0-11.0-5.0-0.0-1.17,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,80,580596,0.0-11.0-5.0-0.0-0.18,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,787.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,18.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,81,581598,0.0-11.0-5.0-0.0-1.18,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,82,582084,0.0-11.0-5.0-0.0-0.19,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,480.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,0.0,19.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,83,583085,0.0-11.0-5.0-0.0-1.19,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,84,590429,0.0-11.0-5.0-1.0-0.0-0.0,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,7342.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,False,136.0,,,{'prediction': '10'},,,,,,,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,85,592456,0.0-11.0-5.0-1.0-0.0-1.0,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,2026.0,,,,,,,,,,,,pt_trial_after_interblock,,,,,,,,,,,,,,,,,,False,137.0,"<p>Now, please <b>place your right hand on the left and right arrow keys</b>.</p>
                            <p><i>Press the <b>spacebar</b> with your left hand whenever you are ready to continue!</i></p>",, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,86,593721,0.0-11.0-5.0-2.0-0.0,j1lSAtVBMhimMpC1Ha2o,33ff78,5,lhwezIDRCwonqIhhXjJB0h39QO,H1xRIRdvfNbOHpmY9HUtC9cZzV,1280.0,720.0,,1262.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>30 points</div>
                                <div>20 points</div>
                            </div>",,arrowleft,,,,,True,1.0,20.0,30.0,20.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
