trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc2,task_leapfrog,task_time_series,task_admc_a1,task_impossible_question,task_cognitive_reflection,task_bayesian_update_easy,task_bayesian_update_hard,task_number_series,task_raven_matrix,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_dr,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,pt_trial,block,trial,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,question_order,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,ns_id,ns_response,list_id,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn
call-function,708,1658358,0.0-15.0-7.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,709,1658362,0.0-15.0-9.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,async_data_save,,Impossible Question__completed,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,710,1658524,0.0-17.0-1.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,711,1658526,0.0-17.0-2.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-multi-choice,712,1792327,0.0-17.0-3.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,133797.0,,,,,,,,,,,,cognitive_reflection_test_trial,,,,,,,,,,,,,,,,,,False,959.0,,,"{'crt_1': '5 cents', 'crt_2': '5 minutes', 'crt_3': '47 days', 'crt_4': '4 days', 'crt_5': '29 students', 'crt_6': '0 dollars', 'crt_7': 'is ahead of where he began.'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0, 1, 2, 3, 4, 5, 6]",5 cents,5 minutes,47 days,4 days,29 students,0 dollars,is ahead of where he began.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,713,1792335,0.0-17.0-4.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,714,1793905,0.0-17.0-5.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,1569.0,,,,,,,,,,,,feedback_Cognitive Reflection,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,715,1793906,0.0-17.0-6.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,716,1793908,0.0-17.0-8.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,async_data_save,,Cognitive Reflection__completed,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,717,1793910,0.0-19.0-0.0-0.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,718,1794064,0.0-19.0-1.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,719,1800856,0.0-19.0-2.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,"[{'page_index': 0, 'viewing_time': 3759}, {'page_index': 1, 'viewing_time': 3030}]",6790.0,,,,,,,,,,,,bayesian_update_general_instructions,,,,,,,,,,,,,,,,,,False,962.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,720,1800858,0.0-19.0-3.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,721,1803176,0.0-19.0-4.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,"[{'page_index': 0, 'viewing_time': 2317}]",2317.0,,,,,,,,,,,,bayesian_update_pt_trials_instructions,,,,,,,,,,,,,,,,,,False,963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,722,1815661,0.0-19.0-5.0-0.0-0.0,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,12476.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,False,964.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that this draw was from the left vs right box?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% left, 50% right</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely left box</div>
                                <div>Equally likely to be either left or right</div>
                                <div>Definitely right box</div>
                            </div>
                        </div>
                        ",,0,,,,True,0.0,0.0,,,,,,,,,,,,,,40.0,,,,,,aig,,,,,,,,,,0.0,0.0,"[40, 60]",blue,red,red,['blue'],[],easy,1.3862943611198906,,,,,,,,,,,,,,,,,,,
html-button-response,723,1826332,0.0-19.0-5.0-0.0-0.1,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,10664.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,False,970.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that this draw was from the left vs right box?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% left, 50% right</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely left box</div>
                                <div>Equally likely to be either left or right</div>
                                <div>Definitely right box</div>
                            </div>
                        </div>
                        ",,0,,,,True,0.0,1.0,,,,,,,,,,,,,,45.0,,,,,,aig,,,,,,,,,,0.0,1.0,"[40, 60]",blue,red,red,['red'],[['blue']],easy,1.0360919316867756,,,,,,,,,,,,,,,,,,,
html-button-response,724,1833013,0.0-19.0-5.0-0.0-0.2,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,6676.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,False,976.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that this draw was from the left vs right box?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% left, 50% right</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely left box</div>
                                <div>Equally likely to be either left or right</div>
                                <div>Definitely right box</div>
                            </div>
                        </div>
                        ",,0,,,,True,0.0,2.0,,,,,,,,,,,,,,55.0,,,,,,aig,,,,,,,,,,0.0,2.0,"[40, 60]",blue,red,red,['red'],"[['blue'], ['red']]",easy,0.7646061445420903,,,,,,,,,,,,,,,,,,,
html-button-response,725,1839332,0.0-19.0-5.0-0.0-0.3,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,6316.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,False,982.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that this draw was from the left vs right box?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% left, 50% right</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely left box</div>
                                <div>Equally likely to be either left or right</div>
                                <div>Definitely right box</div>
                            </div>
                        </div>
                        ",,0,,,,True,0.0,3.0,,,,,,,,,,,,,,50.0,,,,,,aig,,,,,,,,,,0.0,3.0,"[40, 60]",blue,red,red,['blue'],"[['blue'], ['red'], ['red']]",easy,1.0986122886681098,,,,,,,,,,,,,,,,,,,
html-button-response,726,1845264,0.0-19.0-5.0-0.0-0.4,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,5927.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,False,988.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>60 <span style=""color: blue;"">blue</span>, 40 <span style=""color: red;"">red</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>60 <span style=""color: red;"">red</span>, 40 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that this draw was from the left vs right box?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% left, 50% right</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely left box</div>
                                <div>Equally likely to be either left or right</div>
                                <div>Definitely right box</div>
                            </div>
                        </div>
                        ",,0,,,,True,0.0,4.0,,,,,,,,,,,,,,55.0,,,,,,aig,,,,,,,,,,0.0,4.0,"[40, 60]",blue,red,red,['red'],"[['blue'], ['red'], ['red'], ['blue']]",easy,0.7646061445420903,,,,,,,,,,,,,,,,,,,
instructions,727,1847416,0.0-19.0-5.0-0.0-1.4-0.4,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,"[{'page_index': 0, 'viewing_time': 2150}]",2150.0,,,,,,,,,,,,bayesian_update_between_unique_trials_trial,,,,,,,,,,,,,,,,,,False,994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-button-response,728,1856118,0.0-19.0-5.0-0.0-0.5,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,8699.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,False,995.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that this draw was from the left vs right box?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% left, 50% right</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely left box</div>
                                <div>Equally likely to be either left or right</div>
                                <div>Definitely right box</div>
                            </div>
                        </div>
                        ",,0,,,,True,0.0,5.0,,,,,,,,,,,,,,30.0,,,,,,aig,,,,,,,,,,1.0,0.0,"[30, 70]",red,blue,blue,['red'],[],easy,0.6190392084062235,,,,,,,,,,,,,,,,,,,
html-button-response,729,1865134,0.0-19.0-5.0-0.0-0.6,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,9010.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,False,1001.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that this draw was from the left vs right box?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% left, 50% right</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely left box</div>
                                <div>Equally likely to be either left or right</div>
                                <div>Definitely right box</div>
                            </div>
                        </div>
                        ",,0,,,,True,0.0,6.0,,,,,,,,,,,,,,29.0,,,,,,aig,,,,,,,,,,1.0,1.0,"[30, 70]",red,blue,blue,['red'],[['red']],easy,0.2020791463992091,,,,,,,,,,,,,,,,,,,
html-button-response,730,1871818,0.0-19.0-5.0-0.0-0.7,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,6681.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,False,1007.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that this draw was from the left vs right box?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% left, 50% right</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely left box</div>
                                <div>Equally likely to be either left or right</div>
                                <div>Definitely right box</div>
                            </div>
                        </div>
                        ",,0,,,,True,0.0,7.0,,,,,,,,,,,,,,39.0,,,,,,aig,,,,,,,,,,1.0,2.0,"[30, 70]",red,blue,blue,['blue'],"[['red'], ['red']]",easy,0.4236144266138417,,,,,,,,,,,,,,,,,,,
html-button-response,731,1877602,0.0-19.0-5.0-0.0-0.8,C97KNSD7eM6nPKVQs2xx,33ff78,5,KadtogaO5sDowMxjZu9To6Yw0r,a5faTFcXbUVVsymFE57lrf5Ryf,1360.0,765.0,,5779.0,,,,,,,,,,,,bayesian_update_test_trial,,,,,,,,,,,,,,,,,,False,1013.0,"<div id=""draws_container"">
                            <div id=""current_draw_container"">
                                <div>CURRENT DRAW</div>
                                <div id=""curr_draw_balls""></div>
                            </div>
                            <div id=""past_draws_container"">
                                <div>PAST DRAWS</div>
                                <div id=""past_draw_balls""></div>
                            </div>
                        </div>
                        <div id=""boxes_container"">
                            <div id=""left_box_label"">Left box<br><span>70 <span style=""color: red;"">red</span>, 30 <span style=""color: blue;"">blue</span></span></div>
                            <div id=""right_box_label"">Right box<br><span>70 <span style=""color: blue;"">blue</span>, 30 <span style=""color: red;"">red</span></span></div>
                            <div id=""left_box"" class=""box""></div>
                            <div id=""black_box"" class=""box""><div id=""black_box_top_border""></div></div>
                            <div id=""right_box"" class=""box""></div>
                        </div>
                        <div id=""question_container"">What is the probability that this draw was from the left vs right box?</div>
                        <div id=""slider_and_labels_container"">
                            <div id=""slider_current_selection_container"">
                                <div id=""slider_current_selection_text"">50% left, 50% right</div>
                            </div>
                            <div id=""slider_container"">
                                <input name=""response_slider"" id=""response_slider"" type=""range"" min=""0"" max=""100"" step=""1"" value=""50"" class=""jspsych-slider"" style=""width: 100%"">
                            </div>	
                            <div id=""slider_labels_container"">
                                <div>Definitely left box</div>
                                <div>Equally likely to be either left or right</div>
                                <div>Definitely right box</div>
                            </div>
                        </div>
                        ",,0,,,,True,0.0,8.0,,,,,,,,,,,,,,46.0,,,,,,aig,,,,,,,,,,1.0,3.0,"[30, 70]",red,blue,blue,['blue'],"[['red'], ['red'], ['blue']]",easy,1.1549652252192413,,,,,,,,,,,,,,,,,,,
