trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_graph_literacy,task_admc_rp,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_rc1,task_impossible_question,task_shipley_vocab,task_time_series,task_shipley_abstraction,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_coherence_forecasting,task_leapfrog,task_admc_a2,response,custom_timer_ended_trial,interval_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,stimulus,moved_sliders,admc_id,admc_response,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,slider_start,slider_moved,response_choice,id,question_text,answer_1,answer_2,correct_answer,correct,question_order,shipley_vocabulary_score,y_axis_values,chart_height,func,direction,noise_condition,datapoints,shipley_abstraction_score,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,cfs_id,cfs_response,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction
html-keyboard-response,156,403933,0.0-27.0-5.0-4.0-0.19,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,111.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,2.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,130.0,130.0,B,,
html-keyboard-response,157,404938,0.0-27.0-5.0-4.0-1.19,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>130</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,158,412120,0.0-27.0-5.0-5.0-0.0-0.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,7180.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,,{'prediction': '3'},False,1666.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0
html-keyboard-response,159,414851,0.0-27.0-5.0-5.0-0.0-1.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,2703.0,,,,,,,,,,,,pt_trial_after_interblock,,,,,,,,,,,,,,,,,,, ,False,1676.0,,,,,,,,,,,,,,"<p>Now, please <b>place your right hand on the left and right arrow keys</b>.</p>
                            <p><i>Press the <b>spacebar</b> with your left hand whenever you are ready to continue!</i></p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,160,415441,0.0-27.0-5.0-6.0-0.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,588.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,130.0,140.0,A,,
html-keyboard-response,161,416448,0.0-27.0-5.0-6.0-1.0,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,162,416653,0.0-27.0-5.0-6.0-0.1,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,203.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,130.0,140.0,A,,
html-keyboard-response,163,417660,0.0-27.0-5.0-6.0-1.1,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,164,417780,0.0-27.0-5.0-6.0-0.2,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,117.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,130.0,140.0,A,,
html-keyboard-response,165,418787,0.0-27.0-5.0-6.0-1.2,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,166,418938,0.0-27.0-5.0-6.0-0.3,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,149.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,130.0,130.0,B,,
html-keyboard-response,167,419946,0.0-27.0-5.0-6.0-1.3,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>130</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,168,420084,0.0-27.0-5.0-6.0-0.4,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,136.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,130.0,140.0,A,,
html-keyboard-response,169,421089,0.0-27.0-5.0-6.0-1.4,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,170,421158,0.0-27.0-5.0-6.0-0.5,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,68.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,130.0,140.0,A,,
html-keyboard-response,171,422166,0.0-27.0-5.0-6.0-1.5,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,172,422318,0.0-27.0-5.0-6.0-0.6,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,143.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,130.0,140.0,A,,
html-keyboard-response,173,423323,0.0-27.0-5.0-6.0-1.6,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,174,423426,0.0-27.0-5.0-6.0-0.7,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,101.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,130.0,140.0,A,,
html-keyboard-response,175,424443,0.0-27.0-5.0-6.0-1.7,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,176,424491,0.0-27.0-5.0-6.0-0.8,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,47.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,150.0,B,,
html-keyboard-response,177,425505,0.0-27.0-5.0-6.0-1.8,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,178,425569,0.0-27.0-5.0-6.0-0.9,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,63.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,150.0,B,,
html-keyboard-response,179,426572,0.0-27.0-5.0-6.0-1.9,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,180,426827,0.0-27.0-5.0-6.0-0.10,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,252.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,150.0,B,,
html-keyboard-response,181,427831,0.0-27.0-5.0-6.0-1.10,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,182,427843,0.0-27.0-5.0-6.0-0.11,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,10.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,150.0,B,,
html-keyboard-response,183,428851,0.0-27.0-5.0-6.0-1.11,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,184,429021,0.0-27.0-5.0-6.0-0.12,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,168.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,150.0,B,,
html-keyboard-response,185,430027,0.0-27.0-5.0-6.0-1.12,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,186,430312,0.0-27.0-5.0-6.0-0.13,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,282.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,140.0,A,,
html-keyboard-response,187,431319,0.0-27.0-5.0-6.0-1.13,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,188,431538,0.0-27.0-5.0-6.0-0.14,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,217.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,150.0,B,,
html-keyboard-response,189,432547,0.0-27.0-5.0-6.0-1.14,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,190,432594,0.0-27.0-5.0-6.0-0.15,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,21.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,150.0,B,,
html-keyboard-response,191,433602,0.0-27.0-5.0-6.0-1.15,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,192,433867,0.0-27.0-5.0-6.0-0.16,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,263.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,150.0,B,,
html-keyboard-response,193,434875,0.0-27.0-5.0-6.0-1.16,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>150</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,194,434903,0.0-27.0-5.0-6.0-0.17,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,27.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowleft,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,140.0,A,,
html-keyboard-response,195,435918,0.0-27.0-5.0-6.0-1.17,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>140</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,196,436152,0.0-27.0-5.0-6.0-0.18,KuF1bnZiEtnvisYYn4SW,223301,5,lxnTgAHSvvnbC8rGpXcl6oaedf,VS8owJNSdAKT80ueIjyltlZ64S,,,,232.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,arrowright,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div>",,,,,True,3.0,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,150.0,150.0,B,,
