trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_bayesian_update_easy,task_bayesian_update_hard,task_impossible_question,task_time_series,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_graph_literacy,task_admc_rc1,task_admc_a2,task_admc_rp,task_leapfrog,task_coherence_forecasting,task_shipley_vocab,task_shipley_abstraction,custom_timer_ended_trial,interval_id,stimulus,response,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,response_choice,slider_moved,id,question_text,answer_1,answer_2,correct_answer,correct,y_axis_values,chart_height,func,direction,noise_condition,datapoints,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,slider_start,admc_id,admc_response,moved_sliders,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,cfs_id,cfs_response,question_order,shipley_vocabulary_score,shipley_abstraction_score
html-keyboard-response,1035,3485042,0.0-27.0-8.0-2.0-0.32,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,408.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,2.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,190.0,180.0,A,,,,,,,
html-keyboard-response,1036,3486045,0.0-27.0-8.0-2.0-1.32,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>180</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1037,3486472,0.0-27.0-8.0-2.0-0.33,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,426.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,2.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,190.0,180.0,A,,,,,,,
html-keyboard-response,1038,3487476,0.0-27.0-8.0-2.0-1.33,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>180</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1039,3488058,0.0-27.0-8.0-2.0-0.34,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,581.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,2.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,190.0,180.0,A,,,,,,,
html-keyboard-response,1040,3489061,0.0-27.0-8.0-2.0-1.34,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>180</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1041,3489493,0.0-27.0-8.0-2.0-0.35,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,431.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,2.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,190.0,180.0,A,,,,,,,
html-keyboard-response,1042,3490495,0.0-27.0-8.0-2.0-1.35,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>180</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1043,3490880,0.0-27.0-8.0-2.0-0.36,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,383.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,2.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,190.0,190.0,B,,,,,,,
html-keyboard-response,1044,3491882,0.0-27.0-8.0-2.0-1.36,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>190</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1045,3492233,0.0-27.0-8.0-2.0-0.37,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,350.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,2.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,190.0,B,,,,,,,
html-keyboard-response,1046,3493235,0.0-27.0-8.0-2.0-1.37,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>190</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1047,3493643,0.0-27.0-8.0-2.0-0.38,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,406.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,2.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,190.0,B,,,,,,,
html-keyboard-response,1048,3494645,0.0-27.0-8.0-2.0-1.38,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>190</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1049,3495046,0.0-27.0-8.0-2.0-0.39,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,399.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,2.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,190.0,B,,,,,,,
html-keyboard-response,1050,3496048,0.0-27.0-8.0-2.0-1.39,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>190</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1051,3496346,0.0-27.0-8.0-3.0-0.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,295.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,3.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,190.0,B,,,,,,,
html-keyboard-response,1052,3497348,0.0-27.0-8.0-3.0-1.0,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>190</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1053,3497651,0.0-27.0-8.0-3.0-0.1,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,301.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,3.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,190.0,B,,,,,,,
html-keyboard-response,1054,3498654,0.0-27.0-8.0-3.0-1.1,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>190</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1055,3498997,0.0-27.0-8.0-3.0-0.2,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,342.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,3.0,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,190.0,B,,,,,,,
html-keyboard-response,1056,3500000,0.0-27.0-8.0-3.0-1.2,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>190</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1057,3500286,0.0-27.0-8.0-3.0-0.3,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,284.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,3.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,200.0,A,,,,,,,
html-keyboard-response,1058,3501289,0.0-27.0-8.0-3.0-1.3,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1059,3501657,0.0-27.0-8.0-3.0-0.4,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,367.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,3.0,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,200.0,A,,,,,,,
html-keyboard-response,1060,3502660,0.0-27.0-8.0-3.0-1.4,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1061,3502999,0.0-27.0-8.0-3.0-0.5,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,337.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,3.0,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,200.0,A,,,,,,,
html-keyboard-response,1062,3504003,0.0-27.0-8.0-3.0-1.5,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1063,3504329,0.0-27.0-8.0-3.0-0.6,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,323.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,3.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,200.0,A,,,,,,,
html-keyboard-response,1064,3505331,0.0-27.0-8.0-3.0-1.6,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1065,3505767,0.0-27.0-8.0-3.0-0.7,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,434.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowright,,False,3.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,190.0,B,,,,,,,
html-keyboard-response,1066,3506771,0.0-27.0-8.0-3.0-1.7,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>190</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1067,3507016,0.0-27.0-8.0-3.0-0.8,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,244.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,3.0,128.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,200.0,A,,,,,,,
html-keyboard-response,1068,3508018,0.0-27.0-8.0-3.0-1.8,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1069,3508389,0.0-27.0-8.0-3.0-0.9,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,369.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",arrowleft,,False,3.0,129.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,190.0,200.0,A,,,,,,,
html-keyboard-response,1070,3509392,0.0-27.0-8.0-3.0-1.9,yNm6Ltol5DXjwjz2vfYi,223301,3,qLlVMx7CCKB9PkU5mLvqROaoEE,5uzTtIAJ9vgbcA3HMFe7cDgMn6,1536.0,864.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
