trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_time_series,task_number_series,task_raven_matrix,task_cognitive_reflection,task_admc_dr,task_admc_a1,task_leapfrog,task_admc_rc2,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_impossible_question,task_bayesian_update_easy,task_bayesian_update_hard,custom_timer_ended_trial,interval_id,stimulus,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,response,ns_id,ns_response,question_order,list_id,correct_answer,correct,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,admc_id,admc_response,slider_start,slider_moved,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,response_choice,response_slider,id,question_text,answer_1,answer_2,aig_version,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score
html-keyboard-response,915,4418678,0.0-19.0-12.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,async_data_save,,Denominator Neglect_A__completed,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,916,4418684,0.0-21.0-0.0-0.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,917,4418837,0.0-21.0-1.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,918,4434052,0.0-21.0-2.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,"[{'page_index': 0, 'viewing_time': 15212}]",15212.0,,,,,,,,,,,,dn_general_instructions,,,,,,,,,,,,,,,,,,False,1772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
call-function,919,4434058,0.0-21.0-3.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,920,4435914,0.0-21.0-4.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,"[{'page_index': 0, 'viewing_time': 1855}]",1855.0,,,,,,,,,,,,dn_pt_trials_instructions,,,,,,,,,,,,,,,,,,False,1774.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,921,4436217,0.0-21.0-5.0-0.0-0.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,922,4442658,0.0-21.0-5.0-0.0-1.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,6439.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1776.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,True,0.0,0.0,,,,,arrowright,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.3,0.3399999999999999,10.0,400.0,3.0,136.0,7.0,264.0,right,silver,,,,,,,,,,,,,,,,,
html-keyboard-response,923,4443662,0.0-21.0-5.0-0.0-2.0,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,924,4443965,0.0-21.0-5.0-0.0-0.1,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,925,4447327,0.0-21.0-5.0-0.0-1.1,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,3359.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1779.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,True,0.0,1.0,,,,,arrowleft,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.22,0.2,400.0,10.0,88.0,2.0,312.0,8.0,left,silver,,,,,,,,,,,,,,,,,
html-keyboard-response,926,4448335,0.0-21.0-5.0-0.0-2.1,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,927,4448638,0.0-21.0-5.0-0.0-0.2,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,928,4451364,0.0-21.0-5.0-0.0-1.2,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,2722.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1782.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,True,0.0,2.0,,,,,arrowleft,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.2,0.12,10.0,400.0,2.0,48.0,8.0,352.0,left,silver,,,,,,,,,,,,,,,,,
html-keyboard-response,929,4452367,0.0-21.0-5.0-0.0-2.2,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,930,4452669,0.0-21.0-5.0-0.0-0.3,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,931,4454103,0.0-21.0-5.0-0.0-1.3,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,1431.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1785.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,True,0.0,3.0,,,,,arrowleft,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.15,0.1,400.0,10.0,60.0,1.0,340.0,9.0,left,silver,,,,,,,,,,,,,,,,,
html-keyboard-response,932,4455106,0.0-21.0-5.0-0.0-2.3,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,933,4455409,0.0-21.0-5.0-0.0-0.4,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,934,4459397,0.0-21.0-5.0-0.0-1.4,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,3985.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1788.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,True,0.0,4.0,,,,,arrowleft,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.31,0.3,400.0,10.0,124.0,3.0,276.0,7.0,left,silver,,,,,,,,,,,,,,,,,
html-keyboard-response,935,4460405,0.0-21.0-5.0-0.0-2.4,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,936,4460708,0.0-21.0-5.0-0.0-0.5,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,937,4462272,0.0-21.0-5.0-0.0-1.5,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,1561.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1791.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,True,0.0,5.0,,,,,arrowleft,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.15,0.1,400.0,10.0,60.0,1.0,340.0,9.0,left,silver,,,,,,,,,,,,,,,,,
html-keyboard-response,938,4463275,0.0-21.0-5.0-0.0-2.5,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,939,4463578,0.0-21.0-5.0-0.0-0.6,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,940,4464724,0.0-21.0-5.0-0.0-1.6,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,1143.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1794.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,True,0.0,6.0,,,,,arrowright,,,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.1,0.03,10.0,400.0,1.0,12.0,9.0,388.0,right,silver,,,,,,,,,,,,,,,,,
html-keyboard-response,941,4465727,0.0-21.0-5.0-0.0-2.6,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,942,4466031,0.0-21.0-5.0-0.0-0.7,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,943,4467933,0.0-21.0-5.0-0.0-1.7,EYes0m9gbHy8dAVWKqZb,33ff78,5,GPrV6gqjOoRAtaY0kZfYkupR6L,If8avH2fe5tiEx4wpvN2GadX6c,,,,1899.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,False,1797.0,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,True,0.0,7.0,,,,,arrowright,,,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.1,0.13,10.0,400.0,1.0,52.0,9.0,348.0,right,silver,,,,,,,,,,,,,,,,,
