trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc2,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_number_series,task_admc_a1,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_dr,task_cognitive_reflection,task_raven_matrix,task_time_series,task_impossible_question,task_leapfrog,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,pt_trial,block,trial,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,ns_id,ns_response,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,question_order,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,list_id,correct_answer,correct,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,id,question_text,answer_1,answer_2,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction
html-keyboard-response,456,748864,0.0-27.0-8.0-2.0-1.21,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>160</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,457,748887,0.0-27.0-8.0-2.0-0.22,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,22.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,False,2.0,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,160.0,160.0,B,,
html-keyboard-response,458,749891,0.0-27.0-8.0-2.0-1.22,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>160</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,459,750356,0.0-27.0-8.0-2.0-0.23,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,465.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,False,2.0,103.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,160.0,160.0,B,,
html-keyboard-response,460,751366,0.0-27.0-8.0-2.0-1.23,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>160</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,461,751441,0.0-27.0-8.0-2.0-0.24,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,74.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,160.0,170.0,A,,
html-keyboard-response,462,752443,0.0-27.0-8.0-2.0-1.24,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>170</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,463,752558,0.0-27.0-8.0-2.0-0.25,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,113.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,105.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,160.0,170.0,A,,
html-keyboard-response,464,753563,0.0-27.0-8.0-2.0-1.25,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>170</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,465,753860,0.0-27.0-8.0-2.0-0.26,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,296.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,180.0,170.0,A,,
html-keyboard-response,466,754866,0.0-27.0-8.0-2.0-1.26,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>170</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,467,755364,0.0-27.0-8.0-2.0-0.27,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,497.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,180.0,170.0,A,,
html-keyboard-response,468,756368,0.0-27.0-8.0-2.0-1.27,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>170</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,469,756611,0.0-27.0-8.0-2.0-0.28,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,242.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,180.0,170.0,A,,
html-keyboard-response,470,757620,0.0-27.0-8.0-2.0-1.28,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>170</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,471,757858,0.0-27.0-8.0-2.0-0.29,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,237.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,False,2.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,180.0,180.0,B,,
html-keyboard-response,472,758875,0.0-27.0-8.0-2.0-1.29,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>180</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,473,758890,0.0-27.0-8.0-2.0-0.30,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,14.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,False,2.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,200.0,200.0,B,,
html-keyboard-response,474,759898,0.0-27.0-8.0-2.0-1.30,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,475,759909,0.0-27.0-8.0-2.0-0.31,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,10.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,False,2.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,200.0,200.0,B,,
html-keyboard-response,476,760914,0.0-27.0-8.0-2.0-1.31,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,477,761554,0.0-27.0-8.0-2.0-0.32,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,639.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,False,2.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,200.0,200.0,B,,
html-keyboard-response,478,762562,0.0-27.0-8.0-2.0-1.32,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,479,762735,0.0-27.0-8.0-2.0-0.33,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,172.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,False,2.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.0,200.0,200.0,B,,
html-keyboard-response,480,763736,0.0-27.0-8.0-2.0-1.33,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,481,764371,0.0-27.0-8.0-2.0-0.34,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,633.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,200.0,210.0,A,,
html-keyboard-response,482,765373,0.0-27.0-8.0-2.0-1.34,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,483,765475,0.0-27.0-8.0-2.0-0.35,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,101.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,200.0,210.0,A,,
html-keyboard-response,484,766484,0.0-27.0-8.0-2.0-1.35,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,485,766531,0.0-27.0-8.0-2.0-0.36,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,46.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,200.0,210.0,A,,
html-keyboard-response,486,767539,0.0-27.0-8.0-2.0-1.36,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,487,767734,0.0-27.0-8.0-2.0-0.37,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,193.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,False,2.0,117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,200.0,200.0,B,,
html-keyboard-response,488,768740,0.0-27.0-8.0-2.0-1.37,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>200</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,489,769259,0.0-27.0-8.0-2.0-0.38,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,518.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,200.0,210.0,A,,
html-keyboard-response,490,770269,0.0-27.0-8.0-2.0-1.38,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,491,770676,0.0-27.0-8.0-2.0-0.39,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,407.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,2.0,119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,200.0,210.0,A,,
html-keyboard-response,492,771683,0.0-27.0-8.0-2.0-1.39,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,493,772260,0.0-27.0-8.0-3.0-0.0,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,576.0,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,False,3.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0,220.0,210.0,A,,
html-keyboard-response,494,773268,0.0-27.0-8.0-3.0-1.0,vRyji87MB90B1qMDZPJN,33ff78,3,p3a9ib9kM5q0znweF37hqlW0Hz,TyKAD1MeHsKj4dNiWxwWS4EEdV,,,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>210</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
