view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_rc2,task_admc_dr,task_time_series,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_leapfrog,task_bayesian_update_easy,task_bayesian_update_hard,task_cognitive_reflection,task_number_series,task_admc_a1,task_raven_matrix,task_impossible_question,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,question_order,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,response_slider,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,ns_id,ns_response,list_id,correct_answer,correct,response_choice,id,question_text,answer_1,answer_2
,58.0,html-keyboard-response,590,989294,0.0-13.0-8.0-0.0-0.13,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,0.0,13.0,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,591,990305,0.0-13.0-8.0-0.0-1.13,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,123.0,html-keyboard-response,592,990437,0.0-13.0-8.0-0.0-0.14,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,0.0,14.0,,,,,,,,,,,,,,,,,,,,,30.0,40.0,30.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,593,991444,0.0-13.0-8.0-0.0-1.14,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>30</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2.0,html-keyboard-response,594,991458,0.0-13.0-8.0-0.0-0.15,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,15.0,,,,,,,,,,,,,,,,,,,,,30.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,595,992464,0.0-13.0-8.0-0.0-1.15,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,91.0,html-keyboard-response,596,992564,0.0-13.0-8.0-0.0-0.16,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,16.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,597,993571,0.0-13.0-8.0-0.0-1.16,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95.0,html-keyboard-response,598,993675,0.0-13.0-8.0-0.0-0.17,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,17.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,599,994681,0.0-13.0-8.0-0.0-1.17,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13.0,html-keyboard-response,600,994700,0.0-13.0-8.0-0.0-0.18,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,18.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,601,995705,0.0-13.0-8.0-0.0-1.18,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3.0,html-keyboard-response,602,995716,0.0-13.0-8.0-0.0-0.19,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,19.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,603,996723,0.0-13.0-8.0-0.0-1.19,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,360.0,html-keyboard-response,604,997095,0.0-13.0-8.0-0.0-0.20,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,0.0,20.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,605,998102,0.0-13.0-8.0-0.0-1.20,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,187.0,html-keyboard-response,606,998301,0.0-13.0-8.0-0.0-0.21,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,0.0,21.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,607,999347,0.0-13.0-8.0-0.0-1.21,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,77.0,html-keyboard-response,608,999435,0.0-13.0-8.0-0.0-0.22,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,0.0,22.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,609,1000445,0.0-13.0-8.0-0.0-1.22,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,115.0,html-keyboard-response,610,1000573,0.0-13.0-8.0-0.0-0.23,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,0.0,23.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,611,1001579,0.0-13.0-8.0-0.0-1.23,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,45.0,html-keyboard-response,612,1001633,0.0-13.0-8.0-0.0-0.24,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,24.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,40.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,613,1002640,0.0-13.0-8.0-0.0-1.24,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>40</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,114.0,html-keyboard-response,614,1002760,0.0-13.0-8.0-0.0-0.25,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,0.0,25.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,615,1003766,0.0-13.0-8.0-0.0-1.25,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,88.0,html-keyboard-response,616,1003863,0.0-13.0-8.0-0.0-0.26,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,0.0,26.0,,,,,,,,,,,,,,,,,,,,,50.0,40.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,617,1004872,0.0-13.0-8.0-0.0-1.26,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,346.0,html-keyboard-response,618,1005222,0.0-13.0-8.0-0.0-0.27,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowleft,,,,,,,False,0.0,27.0,,,,,,,,,,,,,,,,,,,,,50.0,60.0,50.0,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,619,1006231,0.0-13.0-8.0-0.0-1.27,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>50</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,42.0,html-keyboard-response,620,1006282,0.0-13.0-8.0-0.0-0.28,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,28.0,,,,,,,,,,,,,,,,,,,,,50.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,621,1007290,0.0-13.0-8.0-0.0-1.28,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,149.0,html-keyboard-response,622,1007447,0.0-13.0-8.0-0.0-0.29,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,29.0,,,,,,,,,,,,,,,,,,,,,50.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,623,1008453,0.0-13.0-8.0-0.0-1.29,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,70.0,html-keyboard-response,624,1008569,0.0-13.0-8.0-0.0-0.30,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,30.0,,,,,,,,,,,,,,,,,,,,,50.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,625,1009577,0.0-13.0-8.0-0.0-1.30,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,120.0,html-keyboard-response,626,1009709,0.0-13.0-8.0-0.0-0.31,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,31.0,,,,,,,,,,,,,,,,,,,,,50.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,627,1010719,0.0-13.0-8.0-0.0-1.31,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,99.0,html-keyboard-response,628,1010827,0.0-13.0-8.0-0.0-0.32,TKkwOc2pHd9PObQzxHDj,33ff78,5,E6Vx1GQZky6uXQ05fITP0lRg0R,8eUUpcYMU9Q1tK9lR8fVpe4cia,,,,,,,,,,,,,,leapfrog_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em; color: choose;"">CHOOSE</div>
                        <div style=""display: flex; justify-content: space-around; font-size: 2em; margin-top: 2em;"">
                            <div>OPTION A<br><span style=""font-size: 0.5em""><i>(left arrow)</i></span></div>
                            <div>OPTION B<br><span style=""font-size: 0.5em""><i>(right arrow)</i></span></div>
                        </div>",,arrowright,,,,,,,False,0.0,32.0,,,,,,,,,,,,,,,,,,,,,50.0,60.0,60.0,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
