trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_cognitive_reflection,task_bayesian_update_easy,task_bayesian_update_hard,task_leapfrog,task_number_series,task_admc_dr,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_raven_matrix,task_admc_rc2,task_time_series,task_admc_a1,task_impossible_question,response,question_order,custom_timer_ended_trial,interval_id,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,stimulus,response_slider,pt_trial,block,trial,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,aig_version,score,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,ns_id,ns_response,admc_id,admc_response,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,list_id,correct_answer,correct,slider_start,slider_moved,y_axis_values,chart_height,func,direction,noise_condition,datapoints,response_choice,id,question_text,answer_1,answer_2
html-keyboard-response,810,2084789,0.0-17.0-5.0-0.0-1.4,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,4041.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,arrowleft,,False,14439.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,True,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.15,0.1,400.0,10.0,60.0,1.0,340.0,9.0,left,silver,,,,,,,,,,,,,,,,
html-keyboard-response,811,2085793,0.0-17.0-5.0-0.0-2.4,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,812,2086104,0.0-17.0-5.0-0.0-0.5,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,813,2089828,0.0-17.0-5.0-0.0-1.5,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,3723.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,arrowleft,,False,14450.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,True,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.15,0.2,400.0,10.0,60.0,2.0,340.0,8.0,left,silver,,,,,,,,,,,,,,,,
html-keyboard-response,814,2090845,0.0-17.0-5.0-0.0-2.5,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,815,2091161,0.0-17.0-5.0-0.0-0.6,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,816,2092919,0.0-17.0-5.0-0.0-1.6,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,1754.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,arrowright,,False,14460.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,True,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.1,0.14,10.0,400.0,1.0,56.0,9.0,344.0,right,silver,,,,,,,,,,,,,,,,
html-keyboard-response,817,2093933,0.0-17.0-5.0-0.0-2.6,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,818,2094237,0.0-17.0-5.0-0.0-0.7,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,819,2097445,0.0-17.0-5.0-0.0-1.7,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,3205.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,arrowright,,False,14468.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,True,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.08,0.1,400.0,10.0,32.0,1.0,368.0,9.0,right,silver,,,,,,,,,,,,,,,,
html-keyboard-response,820,2098447,0.0-17.0-5.0-0.0-2.7,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
instructions,821,2101812,0.0-17.0-6.0,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,"[{'page_index': 0, 'viewing_time': 3363}]",3363.0,,,,,,,,,,,,dn_test_trials_instructions,,,,,,,,,,,,,,,,,,,,False,14476.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,822,2102116,0.0-17.0-7.0-0.0-0.0,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,823,2105216,0.0-17.0-7.0-0.0-1.0,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,3095.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,arrowleft,,False,14484.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,False,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.2,0.13,10.0,400.0,2.0,52.0,8.0,348.0,left,silver,,,,,,,,,,,,,,,,
html-keyboard-response,824,2106227,0.0-17.0-7.0-0.0-2.0,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,825,2106542,0.0-17.0-7.0-0.0-0.1,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,826,2110136,0.0-17.0-7.0-0.0-1.1,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,3590.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,arrowleft,,False,14494.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,False,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.3,0.25,10.0,400.0,3.0,100.0,7.0,300.0,left,silver,,,,,,,,,,,,,,,,
html-keyboard-response,827,2111146,0.0-17.0-7.0-0.0-2.1,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,828,2111457,0.0-17.0-7.0-0.0-0.2,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,829,2116960,0.0-17.0-7.0-0.0-1.2,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,5500.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,arrowright,,False,14504.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,False,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.24,0.3,400.0,10.0,96.0,3.0,304.0,7.0,right,silver,,,,,,,,,,,,,,,,
html-keyboard-response,830,2117972,0.0-17.0-7.0-0.0-2.2,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,831,2118286,0.0-17.0-7.0-0.0-0.3,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,832,2121561,0.0-17.0-7.0-0.0-1.3,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,3273.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,arrowleft,,False,14516.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,False,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.14,0.1,400.0,10.0,56.0,1.0,344.0,9.0,left,silver,,,,,,,,,,,,,,,,
html-keyboard-response,833,2122565,0.0-17.0-7.0-0.0-2.3,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,834,2122870,0.0-17.0-7.0-0.0-0.4,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,835,2124585,0.0-17.0-7.0-0.0-1.4,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,1711.0,,,,,,,,,,,,dn_main_trial_version_A,,,,,,,,,,,,,,,,,,arrowleft,,False,14526.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,False,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.1,0.03,10.0,400.0,1.0,12.0,9.0,388.0,left,silver,,,,,,,,,,,,,,,,
html-keyboard-response,836,2125597,0.0-17.0-7.0-0.0-2.4,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,837,2125902,0.0-17.0-7.0-0.0-0.5,1iA0dNdgH8mMbZ0tR4K6,33ff78,3,cKkeJYiCziXM6554fIW3JFeYcK,uJldUdDiaIk7ok5DOOWVwaROzp,,,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
