view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_admc_a1,task_time_series,task_admc_dr,task_impossible_question,task_leapfrog,task_raven_matrix,task_bayesian_update_easy,task_bayesian_update_hard,task_admc_rc2,task_cognitive_reflection,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_number_series,custom_timer_ended_trial,interval_id,stimulus,slider_start,response,slider_moved,admc_id,admc_response,question_order,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,response_choice,response_slider,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,list_id,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,ns_id,ns_response
,13530.0,html-button-response,14,98169,0.0-5.0-7.0-0.0-0.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,575.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[120.85491928061805, 62.18180020425217, 123.13212893775656, 0, 69.64052421487743, 52.069484223162156, 57.88767396217696, 38.26685512491207, 90.77165820260613, 113.48829074961925, '59.25', '105.75', '117.89', '150.24', '62.28', '153.27']",458.6,False,0.0,0.0,exponential,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11620.0,html-button-response,15,109795,0.0-5.0-7.0-0.0-0.1,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,625.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[366.9240840533351, 356.95758712259413, 450.59985447224847, 430.8751642756702, 378.6831284229419, 365.4737133077898, 399.6977213263257, 343.7225982673493, 359.08431023923214, 335.27557808440855, '325.14', '345.37', '319.08', '305.94', '278.64', '283.69']",458.6,False,0.0,1.0,exponential,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17238.0,html-button-response,16,127040,0.0-5.0-7.0-0.0-0.2,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,669.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[201.92204331039935, 134.77062219063154, 137.60974230059932, 172.67112318983064, 168.36405922080476, 199.6268618540749, 206.99509932226167, 138.5751047849542, 136.00538970576383, 154.71756642916625, 161.1942849068132, 191.43938449011756, 200.19736652169843, 266.7207863929766, 214.2175343480642, 247.2705314774412, 213.4112635947756, 238.73098322930608, 214.9252374915832, 241.4178353190651, 285.96453419993287, 214.26930986418915, 275.43526576924035, 252.27222889829537, 232.55588316650665, 261.2818345639632, 279.2709241876149, 288.55130575525465, 275.88707993974145, 305.54755924767215, '263.47', '312.00', '291.78', '334.24', '343.34', '352.44']",458.6,False,0.0,2.0,linear,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12047.0,html-button-response,17,139097,0.0-5.0-7.0-0.0-0.3,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,731.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[378.44737038900666, 384.7742724955993, 369.65588593762493, 391.3768603237432, 394.9460029488341, 381.3670501830667, 369.7150303209819, 395.6066077999597, 375.6832694290562, 388.8597282991598, 370.61475418951756, 366.51514446997356, 384.26509706666576, 364.89750209810643, 357.2480375166698, 375.51827686267933, 364.89259118346513, 360.0330744258045, 351.9959390242992, 362.57966126765524, 347.3248979589868, 352.95700809036373, 345.2217023321071, 332.0454747187281, 329.54304783852575, 321.396036284418, 318.28038246838133, 300.89892637796413, 273.3306411932561, 250.12491781407044, '217.98', '238.20', '220.00', '225.05', '205.84', '201.80']",458.6,False,0.0,3.0,exponential,negative,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15012.0,html-button-response,18,154119,0.0-5.0-7.0-0.0-0.4,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,778.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[305.27155600434384, 294.54377714495797, 280.7968918874012, 306.038622197156, 277.8346287582537, 252.27284103524494, 277.8232205695239, 292.53462825283816, 266.4209181133737, 269.83021177708144, 244.18029876431603, 265.79822824249266, 243.37009464772723, 288.04716026554286, 255.97627156154758, 231.70394641296232, 266.6153508295577, 237.94838300789812, 193.06794548639905, 271.9443072047316, 233.8199510525704, 218.94143238474766, 236.54680171584195, 227.286745236171, 157.14064130921747, 244.26630828696344, 174.41353278632343, 172.64423433129795, 146.71314537429708, 194.7419918073773, '222.02', '169.45', '243.25', '190.68', '169.45', '128.00']",458.6,False,0.0,4.0,linear,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13811.0,html-button-response,19,167938,0.0-5.0-7.0-0.0-0.5,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,835.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[211.36220613608583, 199.84538593380987, 137.27139130230395, 179.7446128328309, 177.36826339351734, 236.85448503753602, 228.7186802409064, 230.53576448529725, 253.0527774472083, 248.3235325461597, '269.54', '232.13', '263.47', '274.59', '291.78', '273.58']",458.6,False,0.0,5.0,linear,positive,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12879.0,html-button-response,20,180823,0.0-5.0-7.0-0.0-0.6,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,883.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[79.91659978883997, 87.69412712275262, 92.21853820466544, 76.41109383223032, 69.28658234149972, 89.06291462702171, 96.85295356929348, 97.17575099058732, 104.05128638559114, 102.13401923418093, '107.78', '98.68', '111.82', '103.73', '115.86', '121.93']",458.6,False,0.0,6.0,exponential,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17198.0,html-button-response,21,198032,0.0-5.0-7.0-0.0-0.7,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,930.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[163.01195705856156, 182.83562645437192, 186.99676202329508, 196.75389676076608, 199.83131934891117, 211.721779915088, 236.70998630149967, 243.4980577290211, 232.02126724373258, 240.99258186447815, '246.29', '257.41', '254.37', '247.30', '259.43', '268.53']",458.6,False,0.0,7.0,linear,positive,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17736.0,html-button-response,22,215778,0.0-5.0-7.0-0.0-0.8,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,992.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[71.3060500170923, 80.42197260466334, 60.27497183293123, 72.03904243520641, 90.08708529666471, 95.98340663678906, 73.1447983362118, 84.21112953413025, 74.02447362804463, 89.07684438481829, 78.55660973843636, 101.15382144647089, 84.85593964822061, 96.41960314402802, 89.29793966390922, 83.88462447832467, 98.00343377262492, 90.25527831463323, 107.91696361920718, 107.56797648184899, 121.03012236037446, 120.9647585073869, 103.29921387019905, 125.33172547019029, 131.1418706448165, 139.9522923072547, 143.70952319093857, 155.00331131867847, 159.81142245088265, 172.62719534913955, '182.59', '167.43', '186.63', '187.65', '174.50', '196.75']",458.6,False,0.0,8.0,exponential,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-button-response,23,236791,0.0-5.0-7.0-0.0-0.9,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,True,1054.0,"<canvas id=""myChart""></canvas>",,,,,,,"[311.37631573102067, 269.2137333454015, 257.8888687048192, 245.2516378230804, 218.29256460795042, 235.3871030712252, 291.7437602906514, 236.93212945634042, 210.48809797275817, 245.5798235574888, '285.72', '261.45', '277.63', '237.19', '220.00', '246.29']",458.6,False,0.0,9.0,linear,negative,high,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14103.0,html-button-response,24,250902,0.0-5.0-7.0-0.0-0.10,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,1125.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[118.52604623272282, 136.47430901956747, 110.81643819731495, 88.39352485299058, 17.01766825826379, 66.31297065013663, 78.12862254882987, 89.04051905835293, 119.6329362641573, 83.72354608976929, 61.71664458100486, 99.95046467582213, 57.95141604310486, 89.34052587116486, 103.92216754987595, 105.74613518435424, 150.68067034366806, 22.841066052254263, 121.81869553876967, 73.32159145990434, 113.09166847761357, 161.01728201758868, 108.82010670956774, 160.35155055825877, 130.3340728416245, 174.45685793436354, 157.1823996371918, 175.57319381374987, 203.9173371413022, 180.04567263745872, '169.45', '213.93', '206.86', '247.30', '153.27', '218.99']",458.6,False,0.0,10.0,exponential,positive,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18617.0,html-button-response,25,269526,0.0-5.0-7.0-0.0-0.11,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,1179.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[301.13607407293017, 306.1757437207349, 292.5228270041272, 283.98878858722185, 270.4633006032625, 278.8914466148039, 276.5514449723328, 289.0433430414585, 267.01094903878567, 266.99138127132295, 242.59706229527765, 263.9878300379835, 260.78889020885833, 250.7400713468772, 236.48047998795175, 216.876926695132, 213.02742976257355, 226.24099649138157, 222.77766620393595, 214.73473805150323, 235.26530635577646, 207.0812341514852, 202.89172001734204, 204.1053959568972, 207.81802943373248, 186.62340575976395, 181.44461778690336, 184.89940057677867, 184.97999525702826, 181.02571407186366, '164.39', '198.77', '191.69', '180.57', '164.39', '172.48']",458.6,False,0.0,11.0,linear,negative,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11934.0,html-button-response,26,281467,0.0-5.0-7.0-0.0-0.12,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,1244.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[283.9034674563301, 300.9052278201649, 266.640873907885, 276.07051847949117, 256.851862070171, 259.0813849005096, 251.21025333859598, 232.8383492176147, 215.28539461559262, 214.9381575524277, '201.80', '208.88', '191.69', '184.61', '168.44', '185.62']",458.6,False,0.0,12.0,linear,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17811.0,html-button-response,27,299284,0.0-5.0-7.0-0.0-0.13,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,1288.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[383.7407354477018, 388.78145353049734, 366.60586465243443, 369.7802130842733, 375.46477620753757, 377.0807145751, 390.92340358045107, 367.6919840832895, 355.8611187223519, 342.39038719118565, '340.31', '357.50', '364.57', '341.32', '324.13', '337.28']",458.6,False,0.0,13.0,exponential,negative,low,datapoints_10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11801.0,html-button-response,28,311094,0.0-5.0-7.0-0.0-0.14,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,False,1350.0,"<canvas id=""myChart""></canvas>",,0,,,,,"[163.57836870881513, 160.6656492618693, 163.25223746019333, 178.640483963807, 183.21949260677812, 171.34861534007587, 170.4774895020841, 198.58073910671868, 198.14003627493398, 200.1674177267378, 191.78482797763513, 201.5422029783867, 205.20455558180782, 206.54409971665962, 227.2382408380327, 230.9011289026325, 220.46329948128493, 239.0006489718607, 233.0613883084492, 216.11957116885714, 241.20200819616826, 244.00451582965758, 241.7658071401858, 262.130657585419, 252.03336210339964, 260.10735454116923, 256.2846669162298, 267.8890973050737, 263.8898231440279, 283.19199030505143, '291.78', '283.69', '294.81', '300.88', '294.81', '313.01']",458.6,False,0.0,14.0,linear,positive,low,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-button-response,29,332101,0.0-5.0-7.0-0.0-0.15,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,time_series_trial,,,,,,,,,,,,,,,,,,True,1395.0,"<canvas id=""myChart""></canvas>",,,,,,,"[383.7487522505266, 402.7875694283661, 363.86850804955213, 375.2134700850503, 374.67579632379716, 416.92116978186027, 350.9640132706073, 338.0784674023205, 353.25386691547516, 370.0633151953758, 343.25712681799234, 314.5953017363478, 332.00603546823896, 370.70254619497723, 387.216804794392, 412.25137220712827, 367.85425358403637, 363.214761279293, 370.985784311211, 345.81385444017974, 345.7247772870726, 408.2958986342756, 304.4800170347417, 298.06422706110317, 345.59850520102896, 280.3819030170915, 250.04136484682977, 298.8874925970592, 276.14581124045725, 249.3834044196429, '235.16', '276.62', '305.94', '270.55', '246.29', '204.83']",458.6,False,0.0,15.0,exponential,negative,high,datapoints_30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,30,332110,0.0-5.0-8.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1224.0,html-button-response,31,333336,0.0-5.0-9.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,feedback_Time series,,,,,,,,,,,,,,,,,,,,"
                    <p class=""instructions-title"">Feedback?</p>
                    <p>If something went wrong during the last task or you think we can improve it, please leave any and all comments you have here.</p>
                    <div style=""margin-bottom: 3vh"">
                        <textarea id=""task_feedback"" style=""width: 50vw; height: 15vh;""></textarea>
                    </div>
                ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,32,333337,0.0-5.0-10.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,33,333341,0.0-5.0-12.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,async_data_save,,Time series__completed,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,34,333342,0.0-7.0-0.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,34,333342,0.0-7.0-0.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,35,333494,0.0-9.0-1.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 7564}]",7565.0,instructions,36,341061,0.0-9.0-2.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_general_instructions,,,,,,,,,,,,,,,,,,False,1500.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,call-function,37,341063,0.0-9.0-3.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5333.0,survey-html-form,38,346401,0.0-9.0-4.0-0.0-0.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,1634.0,,,"{'GK_85': '2', 'GK_85_slider': '81'}",True,,,,,,False,0.0,0.0,,,,,2.0,81.0,GK_85,Most psychiatric therapies are based on Freud.,True,False,2.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,956.0,html-button-response,39,347367,0.0-9.0-4.0-0.0-1.0,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,1724.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 1/30 questions completed. 100% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2181.0,survey-html-form,40,349550,0.0-9.0-4.0-0.0-0.1,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,1746.0,,,{'IQ_12': '3'},False,,,,,,False,0.0,1.0,,,,,3.0,,IQ_12,How does Binoxelation Impact Theory explain the growth of crystals?,Through thermodynamics,Through quantum mechanics,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,959.0,html-button-response,41,350510,0.0-9.0-4.0-0.0-1.1,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,1825.0,<p>Progress: 2/30 questions completed. 100% correct.</p>,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3806.0,survey-html-form,42,354318,0.0-9.0-4.0-0.0-0.2,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,1841.0,,,{'GK_20': '3'},False,,,,,,False,0.0,2.0,,,,,3.0,,GK_20,Moderate earthquakes (5.0 - 5.9 on the Richter Scale) happen approximately twice a day.,True,False,1.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1131.0,html-button-response,43,355450,0.0-9.0-4.0-0.0-1.2,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,1922.0,<p>Progress: 3/30 questions completed. 100% correct.</p>,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3118.0,survey-html-form,44,358569,0.0-9.0-4.0-0.0-0.3,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,1941.0,,,{'GK_77': '3'},False,,,,,,False,0.0,3.0,,,,,3.0,,GK_77,Which happened earlier in history?,Genghis Khan leads the Mongol army,Oxford University is founded in England,2.0,aig_A,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,733.0,html-button-response,45,359308,0.0-9.0-4.0-0.0-1.3,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,2022.0,<p>Progress: 4/30 questions completed. 100% correct.</p>,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2320.0,survey-html-form,46,361630,0.0-9.0-4.0-0.0-0.4,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,2038.0,,,{'IQ_7': '3'},False,,,,,,False,0.0,4.0,,,,,3.0,,IQ_7,When did the Laikrev Uprising occur?,During the Renaissance,During the Industrial Revolution,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,834.0,html-button-response,47,362465,0.0-9.0-4.0-0.0-1.4,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,2117.0,<p>Progress: 5/30 questions completed. 100% correct.</p>,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3419.0,survey-html-form,48,365886,0.0-9.0-4.0-0.0-0.5,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,2133.0,,,"{'GK_7': '1', 'GK_7_slider': '100'}",True,,,,,,False,0.0,5.0,,,,,1.0,100.0,GK_7,How many points is a touchdown in American Football?,6,8,1.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1031.0,html-button-response,49,366919,0.0-9.0-4.0-0.0-1.5,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial_feedback,,,,,,,,,,,,,,,,,,False,2217.0,"<p>Your answer was <span style=""color: green""><b>correct</b></span>.</p><p>Progress: 6/30 questions completed. 100% correct.</p>",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3421.0,survey-html-form,50,370342,0.0-9.0-4.0-0.0-0.6,076BrNISK0IP8PsESVQX,33ff78,5,w21EvJIk4xb9ybonSwJRhD4pvm,bvpuicWHlLXoZq83akgYidLLOM,,,,,,,,,,,,,,iqc_test_trial,,,,,,,,,,,,,,,,,,False,2242.0,,,{'IQ_11': '3'},False,,,,,,False,0.0,6.0,,,,,3.0,,IQ_11,What does the Veklin Procedure involve?,A sequence of precise surgical incisions,A complex mathematical equation,3.0,aig_A,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
