trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,view_history,rt,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,experiment_parameters,task_time_series,task_impossible_question,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_admc_rc2,task_number_series,task_leapfrog,task_admc_dr,task_bayesian_update_easy,task_bayesian_update_hard,task_raven_matrix,task_cognitive_reflection,task_admc_a1,custom_timer_ended_trial,interval_id,stimulus,response,y_axis_values,chart_height,pt_trial,block,trial,func,direction,noise_condition,datapoints,response_choice,response_slider,slider_moved,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,slider_start,admc_id,admc_response,ns_id,ns_response,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,question_order,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,list_id,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7
html-keyboard-response,526,1310737,0.0-19.0-5.0-0.0-0.15,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,245.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>60 points</div>
                                <div>70 points</div>
                            </div>",arrowleft,,,True,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,70.0,60.0,A,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,527,1311740,0.0-19.0-5.0-0.0-1.15,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>60</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,528,1311817,0.0-19.0-5.0-0.0-0.16,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,75.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowleft,,,True,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,80.0,A,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,529,1312820,0.0-19.0-5.0-0.0-1.16,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,530,1313067,0.0-19.0-5.0-0.0-0.17,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,244.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowright,,,True,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,531,1314069,0.0-19.0-5.0-0.0-1.17,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,532,1314313,0.0-19.0-5.0-0.0-0.18,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,242.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowright,,,True,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,533,1315317,0.0-19.0-5.0-0.0-1.18,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,534,1315436,0.0-19.0-5.0-0.0-0.19,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,117.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowright,,,True,0.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,535,1316439,0.0-19.0-5.0-0.0-1.19,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
survey-html-form,536,1331698,0.0-19.0-5.0-1.0-0.0-0.0,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,15246.0,,,,,,,,,,,,leapfrog_pt_trial_interblock_question,,,,,,,,,,,,,,,,,,False,543.0,,{'prediction': '5'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,
html-keyboard-response,537,1334862,0.0-19.0-5.0-1.0-0.0-1.0,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,3158.0,,,,,,,,,,,,pt_trial_after_interblock,,,,,,,,,,,,,,,,,,False,544.0,"<p>Now, please <b>place your right hand on the left and right arrow keys</b>.</p>
                            <p><i>Press the <b>spacebar</b> with your left hand whenever you are ready to continue!</i></p>", ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,538,1336366,0.0-19.0-5.0-2.0-0.0,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",,,,True,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,539,1337369,0.0-19.0-5.0-2.0-1.0,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: red;"">X<br><br>TOO SLOW</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,540,1338271,0.0-19.0-5.0-2.0-0.1,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,900.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowright,,,True,1.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,541,1339273,0.0-19.0-5.0-2.0-1.1,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,542,1339725,0.0-19.0-5.0-2.0-0.2,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,451.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowright,,,True,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,543,1340729,0.0-19.0-5.0-2.0-1.2,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,544,1341199,0.0-19.0-5.0-2.0-0.3,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,469.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowright,,,True,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,545,1342203,0.0-19.0-5.0-2.0-1.3,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,546,1342397,0.0-19.0-5.0-2.0-0.4,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,188.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowleft,,,True,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,80.0,A,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,547,1343399,0.0-19.0-5.0-2.0-1.4,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>80</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,548,1343798,0.0-19.0-5.0-2.0-0.5,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,397.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowright,,,True,1.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,549,1344800,0.0-19.0-5.0-2.0-1.5,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,550,1345373,0.0-19.0-5.0-2.0-0.6,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,572.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>70 points</div>
                            </div>",arrowright,,,True,1.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,70.0,70.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,551,1346376,0.0-19.0-5.0-2.0-1.6,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>70</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,552,1346660,0.0-19.0-5.0-2.0-0.7,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,283.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>90 points</div>
                            </div>",arrowright,,,True,1.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,553,1347663,0.0-19.0-5.0-2.0-1.7,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,554,1348059,0.0-19.0-5.0-2.0-0.8,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,395.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>90 points</div>
                            </div>",arrowright,,,True,1.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,555,1349062,0.0-19.0-5.0-2.0-1.8,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,556,1349667,0.0-19.0-5.0-2.0-0.9,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,604.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>90 points</div>
                            </div>",arrowright,,,True,1.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,557,1350670,0.0-19.0-5.0-2.0-1.9,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,558,1351086,0.0-19.0-5.0-2.0-0.10,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,415.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>90 points</div>
                            </div>",arrowright,,,True,1.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,559,1352089,0.0-19.0-5.0-2.0-1.10,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,560,1352214,0.0-19.0-5.0-2.0-0.11,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,122.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>90 points</div>
                            </div>",arrowright,,,True,1.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,561,1353226,0.0-19.0-5.0-2.0-1.11,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,,,,,,,,,,,,,leapfrog_trial_feedback,,,,,,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: green;"">You won <b>90</b> points.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,562,1353292,0.0-19.0-5.0-2.0-0.12,AhirSY1w8dBzmuo2t48W,33ff78,5,MOvg58yLa03NKUr9vTqF7jjDMY,QQtMvWOi8s9p4a4Tvh9r0mmfdL,1440.0,900.0,,62.0,,,,,,,,,,,,leapfrog_pt_trial,,,,,,,,,,,,,,,,,,,,"<div style=""font-size:3em;"">CHOOSE</div>
                        <div id=""leapfrog_options_container"">
                            <div id=""option_A"">OPTION A<br><span>(left arrow)</span></div>
                            <div id=""option_B"">OPTION B<br><span>(right arrow)</span></div>
                        </div><div style=""display: flex; justify-content: space-around; font-size: 1em; margin-top: 1em; font-style: italic"">
                                <div>80 points</div>
                                <div>90 points</div>
                            </div>",arrowright,,,True,1.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,90.0,90.0,B,,,,,,,,,,,,,,,,,,,,,
