view_history,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,form,wave,session_id,session_restart_id,FULLSCREEN_SCREEN_WIDTH,FULLSCREEN_SCREEN_HEIGHT,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,trial_name,success,data_checkpoint,data_checkpoint_ind,response,question_order,custom_timer_ended_trial,interval_id,crt_1,crt_2,crt_3,crt_4,crt_5,crt_6,crt_7,stimulus,experiment_parameters,task_impossible_question,task_cognitive_reflection,task_leapfrog,task_admc_rc2,task_denominator_neglect_version_A,task_denominator_neglect_version_B,task_number_series,task_admc_a1,task_admc_dr,task_bayesian_update_easy,task_bayesian_update_hard,task_raven_matrix,task_time_series,response_choice,response_slider,slider_moved,pt_trial,block,trial,id,question_text,answer_1,answer_2,correct_answer,aig_version,correct,optionA_reward,optionB_reward,points_won,option_selected,curr_block_ind,pt_trial_prediction,slider_start,admc_id,admc_response,task_version,choice_type,left_lottery_display_type,right_lottery_display_type,left_lottery_type,right_lottery_type,left_lottery_gold_prop,right_lottery_gold_prop,left_lottery_total_coins,right_lottery_total_coins,left_lottery_gold_coins,right_lottery_gold_coins,left_lottery_silver_coins,right_lottery_silver_coins,selected_lottery,coin_drawn,ns_id,ns_response,unique_trial,unique_trial_draw_number,ball_split,left_box_majority_color,right_box_majority_color,selected_box_majority_color,current_draw,past_draws,version,score,list_id,y_axis_values,chart_height,func,direction,noise_condition,datapoints
,,html-keyboard-response,871,1089263,0.0-15.0-5.0-0.0-2.7,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"[{'page_index': 0, 'viewing_time': 1935}]",1935.0,instructions,872,1091200,0.0-15.0-6.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_test_trials_instructions,,,,,,False,1141.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,873,1091511,0.0-15.0-7.0-0.0-0.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1035.0,html-keyboard-response,874,1092548,0.0-15.0-7.0-0.0-1.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_main_trial_version_A,,,,arrowleft,,False,1143.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,False,0.0,0.0,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.2,0.13,10.0,400.0,2.0,52.0,8.0,348.0,left,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,875,1093555,0.0-15.0-7.0-0.0-2.0,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,876,1093862,0.0-15.0-7.0-0.0-0.1,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,651.0,html-keyboard-response,877,1094516,0.0-15.0-7.0-0.0-1.1,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_main_trial_version_A,,,,arrowleft,,False,1146.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,False,0.0,1.0,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.3,0.25,10.0,400.0,3.0,100.0,7.0,300.0,left,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,878,1095522,0.0-15.0-7.0-0.0-2.1,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,879,1095825,0.0-15.0-7.0-0.0-0.2,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1110.0,html-keyboard-response,880,1096938,0.0-15.0-7.0-0.0-1.2,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_main_trial_version_A,,,,arrowright,,False,1149.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,False,0.0,2.0,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.24,0.3,400.0,10.0,96.0,3.0,304.0,7.0,right,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,881,1097943,0.0-15.0-7.0-0.0-2.2,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,882,1098252,0.0-15.0-7.0-0.0-0.3,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1110.0,html-keyboard-response,883,1099365,0.0-15.0-7.0-0.0-1.3,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_main_trial_version_A,,,,arrowright,,False,1152.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,False,0.0,3.0,,,,,,,,,,,,,,,,,B,conflict,both,both,large,small,0.14,0.1,400.0,10.0,56.0,1.0,344.0,9.0,right,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,884,1100371,0.0-15.0-7.0-0.0-2.3,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,885,1100688,0.0-15.0-7.0-0.0-0.4,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,976.0,html-keyboard-response,886,1101667,0.0-15.0-7.0-0.0-1.4,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_main_trial_version_A,,,,arrowleft,,False,1155.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,False,0.0,4.0,,,,,,,,,,,,,,,,,B,harmony,both,both,small,large,0.1,0.03,10.0,400.0,1.0,12.0,9.0,388.0,left,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,887,1102689,0.0-15.0-7.0-0.0-2.4,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,888,1102993,0.0-15.0-7.0-0.0-0.5,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,817.0,html-keyboard-response,889,1103812,0.0-15.0-7.0-0.0-1.5,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_main_trial_version_A,,,,arrowright,,False,1158.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,False,0.0,5.0,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.2,0.23,10.0,400.0,2.0,92.0,8.0,308.0,right,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,890,1104816,0.0-15.0-7.0-0.0-2.5,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,891,1105121,0.0-15.0-7.0-0.0-0.6,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,544.0,html-keyboard-response,892,1105668,0.0-15.0-7.0-0.0-1.6,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_main_trial_version_A,,,,arrowleft,,False,1161.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,False,0.0,6.0,,,,,,,,,,,,,,,,,B,harmony,both,both,large,small,0.35,0.3,400.0,10.0,140.0,3.0,260.0,7.0,left,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,893,1106674,0.0-15.0-7.0-0.0-2.6,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,894,1106976,0.0-15.0-7.0-0.0-0.7,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,870.0,html-keyboard-response,895,1107849,0.0-15.0-7.0-0.0-1.7,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_main_trial_version_A,,,,arrowleft,,False,1164.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,False,0.0,7.0,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.1,0.05,10.0,400.0,1.0,20.0,9.0,380.0,left,silver,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,896,1108861,0.0-15.0-7.0-0.0-2.7,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_trial_feedback,,,,,,,,,,,,,,,"<p style=""font-size: 3em; color: white; line-height: 2em;"">You drew a <b>silver coin</b>.</p>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,html-keyboard-response,897,1109169,0.0-15.0-7.0-0.0-0.8,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,fixation_cross,,,,,,,,,,,,,,,"<div class=""fixation-cross"">+</div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,846.0,html-keyboard-response,898,1110017,0.0-15.0-7.0-0.0-1.8,Mi6oc81FIZdzpX92BWed,33ff78,5,eZ2aNrdo5aeiJ3cyd7VAZp6Iog,QWp8uQvwfyhEwwNvtIShlrYLmZ,,,,,,,,,,,,,,dn_main_trial_version_A,,,,arrowright,,False,1167.0,,,,,,,,"<div id=""lottery_labels_container"">
                            <div>Lottery 1</div>
                            <div>Lottery 2</div>
                        </div>
                        <div id=""lottery_text_desc_container"">
                            <div id=""lottery_left_text"" class=""lottery_text""></div>
                            <div id=""lottery_right_text"" class=""lottery_text""></div>
                        </div>
                        <div id=""lotteries_container"">
                            <div id=""lottery_left_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_left"" class=""lottery""></div>
                            </div>
                            <div id=""lottery_right_parent"" class=""lottery_parent"" "">
                                <div id=""lottery_right"" class=""lottery""></div>
                            </div>
                        </div>
                        <div id=""lottery_choices"">
                            <div class=""lottery_choice""><span>Draw from Lottery 1</span><br><span><i>left arrow</i></span></div>
                            <div class=""lottery_choice""><span>Draw from Lottery 2</span><br><span><i>right arrow</i></span></div>
                        </div>
                ",,,,,,,,,,,,,,,,,,False,0.0,8.0,,,,,,,,,,,,,,,,,B,conflict,both,both,small,large,0.3,0.31,10.0,400.0,3.0,124.0,7.0,276.0,right,silver,,,,,,,,,,,,,,,,,,,
