"subject_id","Format","qorder","Frame","item","form","wave","1","2","3","4","5","resolution","0.05","0.25","0.5","0.75","0.95","total_score","sscore_standardized"
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","M3701",3,1,2,5,6,57,8,1.47,0.5035,2.6475,2.265,13.8825,0.3265,19.625,5
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","M5839",3,1,4,54,5,55,6,17,0.65,27.75,6,9.5,10.45,54.35,0.258312118448079
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","C1084",1,1,2,52,3,53,4,12,0.5,30,4.5,10.25,7.6,52.85,0.309860747171306
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","G1189",1,1,3,455,5,56,7,14968.77,748.2885,3628.4425,7481.885,11184.5775,14213.6815,37256.875,5
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","G1210",1,1,2,52,3,53,4,96.615,4.73075,11.15375,46.8075,32.71125,87.98425,183.3875,5
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","G1294",1,1,53,4,5,55,6,18535,924.1,4632.75,9265,13860,17602.55,46284.4,0.965686272180869
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","G1461",1,1,5,1,2,3,4,419.84,20.742,104.71,208.92,312.63,395.048,1042.05,5
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","G181",1,1,505,606,756,5707,8572,192,297.35,310.5,282,1378.75,419,2687.6,5
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","G1948",1,1,1,51,2,52,3,2104825,105241.2,526193.5,1052411.5,1578579.75,1999580.9,5262006.85,1.53607543144983
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","G410",1,1,1,51,2,52,3,35719,1785.9,8917,17858.5,26750.25,33930.2,89241.85,0.955530329211427
"g6pODP5UB5ph2cKudrRY","Separate","descending","Negative","M1571",1,1,0,1,2,4,5,411719409.546,20585970.4773,102929852.1365,205859703.773,308789554.1595,391133434.3187,1029298514.865,0.629386508123888
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G1472",3,1,4.5,5,5,6,7,4.3,0.19,0.525,0.35,0.425,0.135,1.625,-0.733781066689525
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G1588",3,1,3.4,3.6,3.7,3.8,4,3.8,0.02,0.0499999999999999,0.0499999999999998,0,0.01,0.13,-0.549062348152527
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G1920",3,1,2.8e+08,3e+08,3.4e+08,3.8e+08,4e+08,472874941,9643747.05,43218735.25,66437470.5,69656205.75,69231193.95,258187352.5,-0.958219767198505
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","M3028",3,1,20000,25000,30000,35000,50000,1931,17165.55,17301.75,14034.5,8267.25,2403.45,59172.5,5
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","M3701",3,1,0.64,0.85,1.1,1.2,1.4,1.47,0.0415,0.155,0.185,0.2025,0.0665000000000001,0.6505,-0.540445494279272
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","M5839",3,1,6,8,12,14,17,17,0.55,2.25,2.5,2.25,0,7.55,-0.599022049808652
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","C1084",1,1,13,15,16,17,18,12,0.95,2.25,2,1.25,0.3,6.75,-0.434414961057418
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G1189",1,1,12000,13000,14000,15000,16000,14968.77,148.4385,492.1925,484.385,7.80749999999989,51.5615,1184.385,-0.146746391850791
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G1210",1,1,90,94,97,100,109.55,96.615,0.33075,0.653749999999999,0.192500000000003,0.846250000000001,0.646750000000001,2.67,-0.406624272832139
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G1294",1,1,550,600,650,700,750,18535,899.25,4483.75,8942.5,13376.25,16895.75,44597.5,0.836828065880679
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G1461",1,1,416,417,418,420,422,419.84,0.191999999999999,0.709999999999994,0.919999999999987,0.0400000000000063,0.108000000000001,1.96999999999999,-0.323976155563258
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G181",1,1,100,160,180,200,250,192,4.6,8,6,2,2.9,23.5,-1.63756509487928
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G1948",1,1,1900000,2e+06,2200000,2400000,2500000,2104825,10241.25,26206.25,47587.5,73793.75,19758.75,177587.5,-0.590595685228274
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","G410",1,1,20000,25000,30000,40000,45000,35719,785.95,2679.75,2859.5,1070.25,464.05,7859.5,-0.744867294531093
"IZoE24O0Bkv0neEKbx4H","List","descending","Negative","M1571",1,1,3.65e+08,3.8e+08,3.9e+08,4.05e+08,4.1e+08,411719409.546,2335970.4773,7929852.3865,10859704.773,5039557.1595,1633439.0687,27798523.865,-0.799859798076498
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G1472",3,1,0.2,0.25,0.5,1,2,4.3,0.205,1.0125,1.9,2.475,2.185,7.7775,1.61246123520015
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G1588",3,1,2.4,3,3.5,3.8,4,3.8,0.07,0.2,0.15,0,0.01,0.43,-0.437808114473322
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G1920",3,1,3e+08,5e+08,6e+08,7e+08,7.43e+08,472874941,8643747.05,20343794.25,63562529.5,56781264.75,13506252.95,162837588.5,-1.12494010589904
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","M3028",3,1,500,1000,1250,1700,2000,1931,71.55,232.75,340.5,173.25,3.45,821.5,-1.22572853586359
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","M3701",3,1,0.1,0.3,0.5,1,2,1.47,0.0685,0.2925,0.485,0.3525,0.0265,1.225,-0.345236070664022
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","M5839",3,1,100,200,300,500,580,17,78.85,137.25,141.5,120.75,28.15,506.5,5
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","C1084",1,1,5,8,10,12,1616,12,0.35,1,1,0,80.2000000000001,82.5500000000001,0.789361583058359
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G1189",1,1,10000,11000,12000,14000,15000,14968.77,248.4385,992.1925,1484.385,726.5775,1.56149999999998,3453.155,1.25193388814808
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G1210",1,1,75,80,90,92,95,96.615,1.08075,4.15375,3.3075,3.46125,1.53425,13.5375,0.291355374395681
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G1294",1,1,5000,9500,10000,12000,15000,18535,676.75,2258.75,4267.5,4901.25,3358.25,15462.5,-1.38872403593687
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G1461",1,1,200,250,300,400,420,419.84,10.992,42.46,59.92,14.88,0.00800000000000126,128.26,2.62553525879122
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G181",1,1,50,60,80,85,90,192,7.1,33,56,80.25,96.9,273.25,-0.275544875692643
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G1948",1,1,1e+06,1800000,2e+06,2800000,3e+06,2104825,55241.25,76206.25,52412.5,173793.75,44758.75,402412.5,-0.496557644521196
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","G410",1,1,10000,20000,25000,30000,35000,35719,1285.95,3929.75,5359.5,4289.25,683.05,15547.5,-0.584234713494388
"Dpy0ZJR7c200xo4K2TsY","Separate","descending","Negative","M1571",1,1,2.5e+08,3e+08,3.75e+08,4.5e+08,5e+08,411719409.546,8085970.4773,27929852.3865,18359704.773,9570147.6135,4414029.5227,68359704.773,-0.741974707203956
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G1472",3,1,3.5,4.5,5.3,6.2,8,4.3,0.04,0.15,0.5,0.475,0.185,1.35,-0.838651710008446
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G1588",3,1,1.9,3.2,3.8,4.5,5.5,3.8,0.095,0.15,0,0.175,0.0850000000000001,0.505,-0.40999455605352
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G1920",3,1,1e+06,3.5e+08,500500000,8e+08,1.2e+09,472874941,23593747.05,30718735.25,13812529.5,81781264.75,36356252.95,186262529.5,-1.08398128299561
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","M3028",3,1,10,30,45,80,100,1931,96.05,475.25,943,1388.25,1739.45,4642,0.376880268015631
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","M3701",3,1,0.85,1,1.15,1.3,1.5,1.47,0.031,0.1175,0.16,0.1275,0.0015,0.4375,-0.612820789718868
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","M5839",3,1,3,6,10,18,20,17,0.7,2.75,3.5,0.25,0.15,7.35,-0.602685871040518
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","C1084",1,1,8,11,15,20,25,12,0.2,0.25,1.5,2,0.650000000000001,4.6,-0.469126301029039
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G1189",1,1,13000,14500,15200,16000,18000,14968.77,98.4385,117.1925,115.615,257.8075,151.5615,740.615,-0.420327384130793
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G1210",1,1,75,80,96,108,120,96.615,1.08075,4.15375,0.307499999999997,2.84625,1.16925,9.5575,0.0357345788155824
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G1294",1,1,3000,5000,6000,7000,9000,18535,776.75,3383.75,6267.5,8651.25,9058.25,28137.5,-0.42051147748355
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G1461",1,1,390,410,420,430,450,419.84,1.492,2.45999999999999,0.0800000000000125,2.54000000000001,1.508,8.08000000000001,-0.181276696051769
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G181",1,1,75,115,150,180,220,192,5.85,19.25,21,9,1.4,56.5,-1.45759845931108
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G1948",1,1,1060000,2e+06,2650000,3500000,5300000,2104825,52241.25,26206.25,272587.5,348793.75,159758.75,859587.5,-0.305334065024884
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","G410",1,1,15000,28000,34000,40000,45000,35719,1035.95,1929.75,859.5,1070.25,464.05,5359.5,-0.797102134878617
"FA8OvPwYfBWCM6C6ROGv","Separate","descending","Negative","M1571",1,1,3.3e+08,3.5e+08,3.85e+08,4.1e+08,4.25e+08,411719409.546,4085970.4773,15429852.3865,13359704.773,1289557.1595,664029.5227,34829114.319,-0.789826402642561
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","G1472",3,1,5.5,5.75,6,6.5,7,4.3,1.14,1.0875,0.85,0.55,0.135,3.7625,0.0813498427439052
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","G1588",3,1,3.6,3.7,3.8,5,6,3.8,0.00999999999999999,0.0249999999999999,0,0.3,0.11,0.445,-0.432245402789361
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","G1920",3,1,1.6e+08,1.7e+08,1.8e+08,1.9e+08,2e+08,472874941,15643747.05,75718735.25,146437470.5,212156205.75,259231193.95,709187352.5,-0.16964023013807
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","M3028",3,1,5,5,5,5,5,1931,96.3,481.5,963,1444.5,1829.7,4815,0.449449649790558
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","M3701",3,1,1.4,1.5,1.6,1.675,1.7,1.47,0.0035,0.0225,0.0650000000000001,0.05125,0.0115,0.15375,-0.709236236108472
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","M5839",3,1,5,5,5,5,5,17,0.6,3,6,9,11.4,30,-0.187758116531652
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","G1190",2,1,3.75,3.78,3.8,3.95,4,3.837,0.00435000000000001,0.0142500000000001,0.0185000000000002,0.02825,0.00815,0.0735000000000003,-0.601186927390711
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","G1799",2,1,1400,1450,1500,1550,1600,1358,39.9,69,71,48,12.1,240,-0.482128108340336
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","G2268",2,1,5,5,5,5,5,269735,13486.5,67432.5,134865,202297.5,256243.5,674325,1.08659578063574
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","G2346",2,1,5,5,5,5,5,114.2,5.46,27.3,54.6,81.9,103.74,273,3.57434469648389
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","G794",2,1,5,5,5,5,5,55,2.5,12.5,25,37.5,47.5,125,1.11056893337118
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","G938",2,1,5,5,5,5,5,15948,797.15,3985.75,7971.5,11957.25,15145.85,39857.5,0.415488382031767
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","M5680",2,1,5,5,5,5,5,3.2,1.71,1.35,0.9,0.45,0.0900000000000001,4.5,-0.50284977941857
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","M811",2,1,38,42,45,50,60,118,4,19,36.5,51,55.1,165.6,-0.405123064416494
"9jrzNoxw055tejTG2EA1","List","ascending","Positive","M8907",2,1,5,5,5,5,5,120856,6042.55,30212.75,60425.5,90638.25,114808.45,302127.5,0.54932444155927
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G1472",3,1,4.8,5.1,5.4,5.7,6.2,4.3,0.475,0.6,0.55,0.35,0.0950000000000001,2.07,-0.564081298409817
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G1588",3,1,3.6,3.78,3.95,4.1,4.25,3.8,0.00999999999999999,0.005,0.0750000000000002,0.075,0.0225,0.1875,-0.527738620030679
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G1920",3,1,83500000,8.8e+07,9.5e+07,108700000,1.14e+08,472874941,19468747.05,96218735.25,188937470.5,273131205.75,340931193.95,918687352.5,0.196673324217054
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","M3028",3,1,26,30,33,36,38,1931,95.25,475.25,949,1421.25,1798.35,4739.1,0.417611406572541
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","M3701",3,1,0.87,1.22,1.6,1.83,1.99,1.47,0.03,0.0625,0.0650000000000001,0.09,0.026,0.2735,-0.668546369306163
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","M5839",3,1,4,6,8,10,13,17,0.65,2.75,4.5,5.25,3.8,16.95,-0.426822451910933
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","C1084",1,1,10,12,15,18,20,12,0.1,0,1.5,1.5,0.4,3.5,-0.486885591247078
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G1189",1,1,14050,14300,14800,15600,16100,14968.77,45.9385,167.1925,84.3850000000002,157.8075,56.5615,511.885,-0.561337773215689
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G1210",1,1,92.1,94.9,97.6,99.2,100.4,96.615,0.22575,0.428749999999997,0.4925,0.646250000000002,0.189250000000001,1.9825,-0.450779875083726
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G1294",1,1,6470,6620,6800,6950,7090,18535,603.25,2978.75,5867.5,8688.75,10872.75,29011,-0.353786927597241
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G1461",1,1,419.69,419.74,419.85,419.91,419.96,419.84,0.00749999999999886,0.0249999999999915,0.00500000000002387,0.0175000000000125,0.00600000000000023,0.0610000000000269,-0.368560978510463
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G181",1,1,61,67,75,82,88,192,6.55,31.25,58.5,82.5,98.8,277.6,-0.251822001004107
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G1948",1,1,1710000,1880000,2000500,2300000,2480000,2104825,19741.25,56206.25,52162.5,48793.75,18758.75,195662.5,-0.583035415748543
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","G410",1,1,32200,34900,37000,38800,40100,35719,175.95,204.75,640.5,770.25,219.05,2010.5,-0.86707592700816
"ssw6lvCnvrisvRGBeBcS","Separate","descending","Negative","M1571",1,1,3.82e+08,3.85e+08,3.9e+08,4.09e+08,4.15e+08,411719409.546,1485970.4773,6679852.3865,10859704.773,2039557.1595,164029.5227,21229114.319,-0.809235039626089
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","G1472",3,1,1.3,2.3,4.6,6.4,7.2,4.3,0.15,0.5,0.15,0.525,0.145,1.47,-0.792889974742008
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","G1588",3,1,2.1,5.1,7.4,10.5,12.8,3.8,0.085,0.975,1.8,1.675,0.45,4.985,1.25140200022261
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","G1920",3,1,6598333,8298554,10567365,12700876,15500000,472874941,23313830.4,116144096.75,231153788,345130548.75,434506193.95,1150248457.85,0.601561016585359
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","M3028",3,1,109,245,312,525,700,1931,91.1,421.5,809.5,1054.5,1169.45,3546.05,-0.0828446681475502
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","M3701",3,1,2,3,4,7,10,1.47,0.5035,1.1475,1.265,1.3825,0.4265,4.725,0.844029347357518
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","M5839",3,1,1000,2000,5500,7000,10000,17,933.85,1487.25,2741.5,1745.75,499.15,7407.5,5
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","G1190",2,1,359,369,399,425,450,3.837,337.40485,273.87225,197.5815,105.29075,22.30815,936.4575,5
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","G1799",2,1,21,157,201,260,300,1358,66.85,300.25,578.5,823.5,1005.1,2774.2,0.985683993994617
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","G2268",2,1,25,156,223,357,500,269735,13485.5,67394.75,134756,202033.5,255773.25,673443,1.08381585717336
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","G2346",2,1,75.8,99.5,105.2,123.5,157.2,114.2,1.92,3.675,4.5,2.325,2.15,14.57,-0.322023453030426
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","G794",2,1,50,100,250,400,500,55,0.25,33.75,97.5,86.25,22.25,240,3.1713900782727
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","G938",2,1,10567,12945,25043,40570,50300,15948,269.05,750.75,4547.5,6155.5,1717.6,13440.4,-0.72859442657645
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","M5680",2,1,2.2,2.7,5.3,7,10,3.2,0.05,0.125,1.05,0.95,0.34,2.515,-0.524320610642878
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","M811",2,1,5,10,15,25,30,118,5.65,27,51.5,69.75,83.6,237.5,0.153806199679843
"hgsF3OhmmJ2iKUUyx8fB","Separate","ascending","Negative","M8907",2,1,1000,1492,2543,3500,5000,120856,5992.8,29841,59156.5,88017,110063.2,293070.5,0.492980831170472
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","G1472",3,1,5,5.5,5.75,7,8,4.3,0.665,0.9,0.725,0.675,0.185,3.15,-0.152225681011873
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","G1588",3,1,3.7,3.9,4.25,4.5,5,3.8,0.00499999999999998,0.0750000000000001,0.225,0.175,0.0600000000000001,0.54,-0.397014895457613
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","G1920",3,1,250000,275000,3e+05,450000,550000,472874941,23631247.05,118149985.25,236287470.5,354318705.75,448708693.95,1181096102.5,0.655498536180707
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","M3028",3,1,18000,20000,28000,35000,47000,1931,15265.55,13551.75,13034.5,8267.25,2253.45,52372.5,5
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","M3701",3,1,0.5,1,1.25,1.75,2,1.47,0.0485,0.1175,0.11,0.07,0.0265,0.3725,-0.634907147482125
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","M5839",3,1,5,10,15,20,25,17,0.6,1.75,1,0.75,0.4,4.5,-0.654895323594614
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","G1190",2,1,3.79,3.8,3.85,3.885,3.9,3.837,0.00235000000000001,0.00925000000000009,0.00649999999999995,0.0119999999999999,0.00314999999999999,0.0332499999999999,-0.645655293023865
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","G1799",2,1,1400,1425,1470,1500,1600,1358,39.9,50.25,56,35.5,12.1,193.75,-0.508916171529111
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","G2268",2,1,180000,190000,2e+05,240000,250000,269735,4486.75,19933.75,34867.5,22301.25,18748.25,100337.5,-0.722521360366406
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","G2346",2,1,105,106,110,112,113,114.2,0.46,2.05,2.1,1.65,1.14,7.40000000000001,-0.43012607127141
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","G794",2,1,40,65,80,90,100,55,0.75,7.5,12.5,8.75,2.25,31.75,-0.560488212385925
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","G938",2,1,15825,15845,15860,15875,16000,15948,6.15,25.75,44,54.75,2.6,133.25,-1.30490604089334
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","M5680",2,1,1,2,3.5,4.5,6,3.2,0.11,0.3,0.15,0.325,0.14,1.025,-0.540437254735683
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","M811",2,1,100,110,120,125,130,118,0.9,2,1,1.75,0.600000000000001,6.25,-1.64386267823779
"4Jcnq4L7V8NxWAITZzbt","List","ascending","Positive","M8907",2,1,110000,120000,128000,130000,137000,120856,542.8,214,3572,2286,807.200000000001,7422,-1.28403890959848
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","G1472",3,1,6,5,4.5,5,6.5,4.3,1.615,0.525,0.1,0.175,0.11,2.525,-0.390568052191239
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","G1588",3,1,3.75,4,4.5,5.7,6.1,3.8,0.00249999999999999,0.15,0.35,0.475,0.115,1.0925,-0.192121681765076
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","G1920",3,1,32000,65000,60000,75000,1e+05,472874941,23642147.05,118202485.25,236407470.5,354599955.75,449136193.95,1181988252.5,0.657058472397976
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","M3028",3,1,3,4,5,7,10,1931,96.4,481.75,963,1443,1824.95,4809.1,0.446974740238696
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","M3701",3,1,0,1,5,10,25,1.47,0.0735,0.1175,1.765,2.1325,1.1765,5.265,1.02751601185227
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","M5839",3,1,1,2,3,4,5,17,0.8,3.75,7,9.75,11.4,32.7,-0.138296529901456
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","G1190",2,1,2,2.5,2.75,3,3.22,3.837,0.09185,0.33425,0.5435,0.62775,0.58615,2.1835,1.72994975549011
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","G1799",2,1,40000,45000,50000,75000,1e+05,1358,36709.9,32731.5,24321,18410.5,4932.1,117105,5
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","G2268",2,1,32000,45000,52000,89000,1e+05,269735,11886.75,56183.75,108867.5,135551.25,161248.25,473737.5,0.454375942188444
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","G2346",2,1,75,70,98,100,120,114.2,1.96,11.05,8.1,10.65,0.29,32.05,-0.0584762052127955
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","G794",2,1,100,225,500,1000,1.5,55,42.75,127.5,222.5,236.25,50.825,679.825,5
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","G938",2,1,1,3,5,6,7,15948,797.35,3986.25,7971.5,11956.5,15143.95,39855.55,0.415403930616707
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","M5680",2,1,2,1.5,1.2,0.5,0.2,3.2,0.06,0.425,1,2.025,2.85,6.36,-0.482731015651713
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","M811",2,1,1,2,3,5,6,118,5.85,29,57.5,84.75,106.4,283.5,0.511396549449404
"wUKbxBDPeXOCsSOqOoEk","List","ascending","Negative","M8907",2,1,59,88,100,275,450,120856,6039.85,30192,60378,90435.75,114385.7,301431.3,0.54499338033009
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G1472",3,1,2,4,5,9,12,4.3,0.115,0.075,0.35,1.175,0.385,2.1,-0.552640864593207
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G1588",3,1,3,4,5,7,9,3.8,0.04,0.15,0.6,0.8,0.26,1.85,0.088795258274917
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G1920",3,1,7.5e+07,8.5e+07,1e+09,1.5e+09,2e+09,472874941,19893747.05,96968735.25,263562529.5,256781264.75,76356252.9500001,713562529.5,-0.161990174587699
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","M3028",3,1,90,100,130,160,200,1931,92.05,457.75,900.5,1328.25,1644.45,4423,0.285014981260089
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","M3701",3,1,0.5,0.75,1,2,3,1.47,0.0485,0.18,0.235,0.1325,0.0765000000000001,0.6725,-0.532970111651708
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","M5839",3,1,60,100,150,200,250,17,40.85,62.25,66.5,45.75,11.65,227,3.42110579685672
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","C1084",1,1,5,10,25,35,40,12,0.35,0.5,6.5,5.75,1.4,14.5,-0.309292689066689
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G1189",1,1,10000,15500,16000,17000,20000,14968.77,248.4385,398.4225,515.615,507.8075,251.5615,1921.845,0.307892359229294
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G1210",1,1,75,85,95,105,110,96.615,1.08075,2.90375,0.807499999999997,2.09625,0.669250000000001,7.5575,-0.0927180822799447
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G1294",1,1,55000,65000,85000,90000,120000,18535,34641.75,34848.75,33232.5,17866.25,5073.25,125662.5,5
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G1461",1,1,3.5,4,4.19,4.5,5,419.84,20.817,103.96,207.825,311.505,394.098,1038.205,5
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G181",1,1,10,40,75,140,150,192,9.1,38,58.5,39,39.9,184.5,-0.75954605468289
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G1948",1,1,10000,15000,25000,3e+06,4e+06,2104825,104741.25,522456.25,1039912.5,223793.75,94758.7500000001,1985662.5,0.165671769242757
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","G410",1,1,1000,4000,5000,20000,40000,35719,1735.95,7929.75,15359.5,11789.25,214.05,37028.5,-0.135412071292325
"RGpC8Kb3t4NbLFF6ZBL7","List","descending","Negative","M1571",1,1,1.5e+08,2.5e+08,3.7e+08,4.1e+08,5e+08,411719409.546,13085970.4773,40429852.3865,20859704.773,1289557.1595,4414029.5227,80079114.319,-0.725249871502515
